start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3612,-6.28309,0
53.3612,-6.28309,2021-05-01 00:00:01,53.3612,-6.28322,32405
53.3612,-6.28322,2021-05-01 09:00:06,53.3411,-6.27845,5396
53.3411,-6.27845,2021-05-01 10:30:02,53.3411,-6.2785,7202
53.3411,-6.2785,2021-05-01 12:30:04,53.2945,-6.134,3600
53.2945,-6.134,2021-05-01 13:30:04,53.3336,-6.24164,3601
53.3336,-6.24164,2021-05-01 14:30:05,53.3334,-6.24294,57597
53.3334,-6.24294,2021-05-02 06:30:02,53.3183,-6.27199,21606
53.3183,-6.27199,2021-05-02 12:30:08,53.3184,-6.2722,35994
53.3184,-6.2722,2021-05-02 22:30:02,53.3185,-6.27226,28800
53.3185,-6.27226,2021-05-03 06:30:02,53.3184,-6.2721,16200
53.3184,-6.2721,2021-05-03 11:00:02,53.3456,-6.25906,1808
53.3456,-6.25906,2021-05-03 11:30:10,53.3629,-6.23589,12592
53.3629,-6.23589,2021-05-03 15:00:02,53.3632,-6.23601,57607
53.3632,-6.23601,2021-05-04 07:00:09,53.3708,-6.2071,8993
53.3708,-6.2071,2021-05-04 09:30:02,53.3707,-6.20707,9012
53.3707,-6.20707,2021-05-04 12:00:14,53.3053,-6.19799,1792
53.3053,-6.19799,2021-05-04 12:30:06,53.3098,-6.19518,17996
53.3098,-6.19518,2021-05-05 17:30:02,53.3097,-6.19502,55799
53.3097,-6.19502,2021-05-07 09:00:01,53.3098,-6.19509,12601
53.3098,-6.19509,2021-05-07 12:30:02,53.2951,-6.13586,1800
53.2951,-6.13586,2021-05-07 13:00:02,53.2952,-6.1358,28817
53.2952,-6.1358,2021-05-07 21:00:19,53.2951,-6.13593,57590
53.2951,-6.13593,2021-05-08 13:00:09,53.2951,-6.13578,14393
53.2951,-6.13578,2021-05-08 17:00:02,53.3381,-6.24325,3600
53.3381,-6.24325,2021-05-08 18:00:02,53.3422,-6.237,12600
53.3422,-6.237,2021-05-08 21:30:02,53.3423,-6.23693,1800
53.3423,-6.23693,2021-05-08 22:00:02,53.3349,-6.24636,3600
53.3349,-6.24636,2021-05-08 23:00:02,53.328,-6.22804,43203
53.328,-6.22804,2021-05-09 11:00:05,53.3282,-6.22792,3597
53.3282,-6.22792,2021-05-09 12:00:02,53.3206,-6.21318,1800
53.3206,-6.21318,2021-05-09 12:30:02,53.3207,-6.21317,3601
53.3207,-6.21317,2021-05-11 13:30:03,53.3377,-6.24076,1799
53.3377,-6.24076,2021-05-11 14:00:02,53.3549,-6.29028,18000
53.3549,-6.29028,2021-05-11 19:00:02,53.3549,-6.29035,28800
53.3549,-6.29035,2021-05-12 03:00:02,53.3486,-6.26673,10800
53.3486,-6.26673,2021-05-12 06:00:02,53.3487,-6.26666,32400
53.3487,-6.26666,2021-05-12 15:00:02,53.352,-6.25167,1800
53.352,-6.25167,2021-05-12 15:30:02,53.3519,-6.25164,1807
53.3519,-6.25164,2021-05-12 16:00:09,53.3551,-6.26949,5396
53.3551,-6.26949,2021-05-12 17:30:05,53.3551,-6.26955,28797
53.3551,-6.26955,2021-05-13 01:30:02,53.3475,-6.23553,19801
53.3475,-6.23553,2021-05-13 07:00:03,53.3476,-6.23535,23399
53.3476,-6.23535,2021-05-13 13:30:02,53.338,-6.24292,1800
53.338,-6.24292,2021-05-13 14:00:02,53.3395,-6.24131,28800
53.3395,-6.24131,2021-05-13 22:00:02,53.3395,-6.24203,28800
53.3395,-6.24203,2021-05-14 06:00:02,53.3394,-6.24097,26999
53.3394,-6.24097,2021-05-14 13:30:01,53.3607,-6.1823,1801
53.3607,-6.1823,2021-05-14 14:00:02,53.3384,-6.23691,14400
53.3384,-6.23691,2021-05-14 18:00:02,53.3314,-6.26499,1800
53.3314,-6.26499,2021-05-14 18:30:02,53.3439,-6.24925,16200
53.3439,-6.24925,2021-05-14 23:00:02,53.3442,-6.24941,28800
53.3442,-6.24941,2021-05-15 07:00:02,53.344,-6.24944,19805
53.344,-6.24944,2021-05-15 12:30:07,53.3444,-6.24913,3596
53.3444,-6.24913,2021-05-15 13:30:03,53.3442,-6.24928,3599
53.3442,-6.24928,2021-05-15 14:30:02,53.3376,-6.27678,1800
53.3376,-6.27678,2021-05-15 15:00:02,53.3387,-6.27681,28806
53.3387,-6.27681,2021-05-15 23:00:08,53.3354,-6.27705,28794
53.3354,-6.27705,2021-05-16 07:00:02,53.3446,-6.26743,12605
53.3446,-6.26743,2021-05-16 10:30:07,53.3447,-6.26728,19795
53.3447,-6.26728,2021-05-16 16:00:02,53.3676,-6.25612,1800
53.3676,-6.25612,2021-05-16 16:30:02,53.3676,-6.2561,28799
53.3676,-6.2561,2021-05-17 00:30:01,53.3678,-6.25626,28801
53.3678,-6.25626,2021-05-17 08:30:02,53.3676,-6.25609,23400
53.3676,-6.25609,2021-05-17 15:00:02,53.345,-6.2635,7205
53.345,-6.2635,2021-05-17 17:00:07,53.3451,-6.26345,12594
53.3451,-6.26345,2021-05-17 20:30:01,53.3407,-6.23675,3601
53.3407,-6.23675,2021-05-17 21:30:02,53.3406,-6.2364,28807
53.3406,-6.2364,2021-05-18 05:30:09,53.3406,-6.23642,8993
53.3406,-6.23642,2021-05-18 08:00:02,53.3583,-6.25433,1800
53.3583,-6.25433,2021-05-18 08:30:02,53.3583,-6.25417,7200
53.3583,-6.25417,2021-05-18 10:30:02,53.3539,-6.25836,3600
53.3539,-6.25836,2021-05-18 11:30:02,53.3444,-6.26717,7200
