start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3624,-6.23736,0
53.3624,-6.23736,2021-05-01 00:00:01,53.3622,-6.2373,23401
53.3622,-6.2373,2021-05-01 06:30:02,53.3622,-6.23724,21602
53.3622,-6.23724,2021-05-01 12:30:04,53.3588,-6.18864,1798
53.3588,-6.18864,2021-05-01 13:00:02,53.3588,-6.18861,3604
53.3588,-6.18861,2021-05-01 14:00:06,53.3592,-6.24243,1799
53.3592,-6.24243,2021-05-01 14:30:05,53.3399,-6.26316,10797
53.3399,-6.26316,2021-05-01 17:30:02,53.3402,-6.26132,5403
53.3402,-6.26132,2021-05-01 19:00:05,53.3593,-6.24244,1800
53.3593,-6.24244,2021-05-01 19:30:05,53.3582,-6.24087,5397
53.3582,-6.24087,2021-05-01 21:00:02,53.3589,-6.24116,28800
53.3589,-6.24116,2021-05-02 05:00:02,53.3589,-6.24103,23399
53.3589,-6.24103,2021-05-02 11:30:01,53.3576,-6.24808,1811
53.3576,-6.24808,2021-05-02 12:00:12,53.3577,-6.24803,3593
53.3577,-6.24803,2021-05-02 13:00:05,53.3574,-6.24807,5407
53.3574,-6.24807,2021-05-02 14:30:12,53.3522,-6.26143,10798
53.3522,-6.26143,2021-05-02 17:30:10,53.344,-6.2969,1791
53.344,-6.2969,2021-05-02 18:00:01,53.3439,-6.29696,1801
53.3439,-6.29696,2021-05-02 18:30:02,53.3571,-6.2588,1806
53.3571,-6.2588,2021-05-02 19:00:08,53.3571,-6.25868,28797
53.3571,-6.25868,2021-05-03 03:00:05,53.3569,-6.25851,16197
53.3569,-6.25851,2021-05-03 07:30:02,53.3634,-6.3041,1805
53.3634,-6.3041,2021-05-03 08:00:07,53.3634,-6.30401,23394
53.3634,-6.30401,2021-05-03 14:30:01,53.3574,-6.25728,1801
53.3574,-6.25728,2021-05-03 15:00:02,53.3575,-6.25737,5403
53.3575,-6.25737,2021-05-03 16:30:05,53.37,-6.23184,3596
53.37,-6.23184,2021-05-03 17:30:01,53.3608,-6.26007,1801
53.3608,-6.26007,2021-05-03 18:00:02,53.3608,-6.26004,28800
53.3608,-6.26004,2021-05-04 02:00:02,53.3609,-6.2602,21600
53.3609,-6.2602,2021-05-04 08:00:02,53.3788,-6.26227,1805
53.3788,-6.26227,2021-05-04 08:30:07,53.3792,-6.26228,14399
53.3792,-6.26228,2021-05-04 12:30:06,53.3792,-6.26227,16198
53.3792,-6.26227,2021-05-04 17:00:04,53.3792,-6.26229,28798
53.3792,-6.26229,2021-05-05 01:00:02,53.3791,-6.26239,28800
53.3791,-6.26239,2021-05-05 09:00:02,53.3792,-6.26227,14400
53.3792,-6.26227,2021-05-05 13:00:02,53.3472,-6.25399,1803
53.3472,-6.25399,2021-05-05 13:30:05,53.3476,-6.2542,28797
53.3476,-6.2542,2021-05-05 21:30:02,53.3476,-6.25423,28800
53.3476,-6.25423,2021-05-06 05:30:02,53.3471,-6.23486,27000
53.3471,-6.23486,2021-05-06 13:00:02,53.3473,-6.23455,5404
53.3473,-6.23455,2021-05-06 14:30:06,53.3472,-6.23448,7196
53.3472,-6.23448,2021-05-06 16:30:02,53.3512,-6.25108,1801
53.3512,-6.25108,2021-05-06 17:00:03,53.3547,-6.248,5405
53.3547,-6.248,2021-05-06 18:30:08,53.3546,-6.24815,28794
53.3546,-6.24815,2021-05-07 02:30:02,53.3612,-6.28524,16199
53.3612,-6.28524,2021-05-07 07:00:01,53.3444,-6.26746,14401
53.3444,-6.26746,2021-05-07 11:00:02,53.3406,-6.30983,1800
53.3406,-6.30983,2021-05-07 11:30:02,53.3405,-6.3098,5407
53.3405,-6.3098,2021-05-08 13:00:09,53.3466,-6.30781,7199
53.3466,-6.30781,2021-05-08 15:00:08,53.3465,-6.30774,1794
53.3465,-6.30774,2021-05-08 15:30:02,53.3465,-6.30781,1800
53.3465,-6.30781,2021-05-08 16:00:02,53.3466,-6.30762,3600
53.3466,-6.30762,2021-05-08 17:00:02,53.3465,-6.30746,28801
53.3465,-6.30746,2021-05-09 01:00:03,53.3463,-6.30757,28806
53.3463,-6.30757,2021-05-09 09:00:09,53.3448,-6.29682,5398
53.3448,-6.29682,2021-05-09 10:30:07,53.3424,-6.26471,14395
53.3424,-6.26471,2021-05-09 14:30:02,53.3421,-6.26473,1800
53.3421,-6.26473,2021-05-09 15:00:02,53.3466,-6.30769,1803
53.3466,-6.30769,2021-05-09 15:30:05,53.3466,-6.3075,3598
53.3466,-6.3075,2021-05-09 16:30:03,53.3484,-6.2678,1804
53.3484,-6.2678,2021-05-09 17:00:07,53.3487,-6.26789,28795
53.3487,-6.26789,2021-05-10 01:00:02,53.3484,-6.26774,28800
53.3484,-6.26774,2021-05-10 09:00:02,53.3486,-6.26783,7202
53.3486,-6.26783,2021-05-10 11:00:04,53.2951,-6.13589,3600
53.2951,-6.13589,2021-05-10 12:00:04,53.2951,-6.13594,28798
53.2951,-6.13594,2021-05-10 20:00:02,53.2953,-6.13651,28800
53.2953,-6.13651,2021-05-11 04:00:02,53.324,-6.2662,36000
53.324,-6.2662,2021-05-11 14:00:02,53.3163,-6.27102,10799
53.3163,-6.27102,2021-05-11 17:00:01,53.3175,-6.27036,7201
53.3175,-6.27036,2021-05-11 19:00:02,53.3174,-6.27019,28800
