start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3487,-6.23713,0
53.3487,-6.23713,2021-05-01 00:00:01,53.3451,-6.23826,39600
53.3451,-6.23826,2021-05-01 11:00:01,53.3505,-6.24065,1801
53.3505,-6.24065,2021-05-01 11:30:02,53.3505,-6.24087,1800
53.3505,-6.24087,2021-05-01 12:00:02,53.3457,-6.308,1802
53.3457,-6.308,2021-05-01 12:30:04,53.3469,-6.29206,3600
53.3469,-6.29206,2021-05-01 13:30:04,53.3469,-6.29195,1802
53.3469,-6.29195,2021-05-01 14:00:06,53.3484,-6.2549,1799
53.3484,-6.2549,2021-05-01 14:30:05,53.3484,-6.25505,3609
53.3484,-6.25505,2021-05-01 15:30:14,53.348,-6.25677,10791
53.348,-6.25677,2021-05-01 18:30:05,53.3479,-6.25683,7197
53.3479,-6.25683,2021-05-01 20:30:02,53.356,-6.28776,1800
53.356,-6.28776,2021-05-01 21:00:02,53.3561,-6.28782,50403
53.3561,-6.28782,2021-05-02 11:00:05,53.3485,-6.25537,1796
53.3485,-6.25537,2021-05-02 11:30:01,53.3484,-6.25488,9001
53.3484,-6.25488,2021-05-02 14:00:02,53.3537,-6.23101,1810
53.3537,-6.23101,2021-05-02 14:30:12,53.335,-6.22647,5390
53.335,-6.22647,2021-05-02 16:00:02,53.3344,-6.22484,1800
53.3344,-6.22484,2021-05-02 16:30:02,53.3344,-6.22483,7200
53.3344,-6.22483,2021-05-02 18:30:02,53.3607,-6.18227,3602
53.3607,-6.18227,2021-05-02 19:30:04,53.3607,-6.1823,86398
53.3607,-6.1823,2021-05-03 19:30:02,53.3607,-6.18229,1800
53.3607,-6.18229,2021-05-03 20:00:02,53.3599,-6.20544,84600
53.3599,-6.20544,2021-05-04 19:30:02,53.3599,-6.20562,1802
53.3599,-6.20562,2021-05-05 20:00:04,53.3599,-6.20551,1798
53.3599,-6.20551,2021-05-05 20:30:02,53.36,-6.20544,57600
53.36,-6.20544,2021-05-06 12:30:02,53.371,-6.23861,1800
53.371,-6.23861,2021-05-06 13:00:02,53.371,-6.23855,16200
53.371,-6.23855,2021-05-06 17:30:02,53.3498,-6.27773,1805
53.3498,-6.27773,2021-05-06 18:00:07,53.3565,-6.26787,1801
53.3565,-6.26787,2021-05-06 18:30:08,53.3629,-6.25863,52193
53.3629,-6.25863,2021-05-07 09:00:01,53.3628,-6.2587,7201
53.3628,-6.2587,2021-05-07 11:00:02,53.3591,-6.2407,1800
53.3591,-6.2407,2021-05-07 11:30:02,53.3592,-6.24071,7212
53.3592,-6.24071,2021-05-07 13:30:14,53.3341,-6.24494,1788
53.3341,-6.24494,2021-05-07 14:00:02,53.3341,-6.24479,1800
53.3341,-6.24479,2021-05-07 14:30:02,53.3399,-6.31531,1800
53.3399,-6.31531,2021-05-07 15:00:02,53.3492,-6.31384,19800
53.3492,-6.31384,2021-05-07 20:30:02,53.3492,-6.31376,3600
53.3492,-6.31376,2021-05-07 21:30:02,53.3405,-6.30982,1800
53.3405,-6.30982,2021-05-07 22:00:02,53.3407,-6.31004,54007
53.3407,-6.31004,2021-05-08 13:00:09,53.3284,-6.20867,1793
53.3284,-6.20867,2021-05-08 13:30:02,53.3284,-6.20865,3600
53.3284,-6.20865,2021-05-08 14:30:02,53.3465,-6.26794,1806
53.3465,-6.26794,2021-05-08 15:00:08,53.3403,-6.30761,3594
53.3403,-6.30761,2021-05-08 16:00:02,53.3402,-6.30774,7200
53.3402,-6.30774,2021-05-08 18:00:02,53.3029,-6.29254,1802
53.3029,-6.29254,2021-05-08 18:30:04,53.3341,-6.29057,7198
53.3341,-6.29057,2021-05-08 20:30:02,53.3342,-6.29059,43204
53.3342,-6.29059,2021-05-09 08:30:06,53.3101,-6.28228,1803
53.3101,-6.28228,2021-05-09 09:00:09,53.3362,-6.29903,5398
53.3362,-6.29903,2021-05-09 10:30:07,53.3362,-6.29893,44994
53.3362,-6.29893,2021-05-09 23:00:01,53.337,-6.29624,1801
53.337,-6.29624,2021-05-09 23:30:02,53.337,-6.29628,34200
53.337,-6.29628,2021-05-10 09:00:02,53.3592,-6.25898,5400
53.3592,-6.25898,2021-05-10 10:30:02,53.3592,-6.25891,5402
53.3592,-6.25891,2021-05-10 12:00:04,53.3422,-6.30904,1798
53.3422,-6.30904,2021-05-10 12:30:02,53.3423,-6.30906,9000
53.3423,-6.30906,2021-05-11 15:00:02,53.3419,-6.30761,3600
53.3419,-6.30761,2021-05-11 16:00:02,53.3399,-6.29469,54002
53.3399,-6.29469,2021-05-12 07:00:04,53.342,-6.30756,44998
53.342,-6.30756,2021-05-12 19:30:02,53.3399,-6.29465,41401
53.3399,-6.29465,2021-05-13 07:00:03,53.3395,-6.3201,14399
53.3395,-6.3201,2021-05-13 11:00:02,53.3397,-6.29431,7200
53.3397,-6.29431,2021-05-13 13:00:02,53.3403,-6.30757,23400
53.3403,-6.30757,2021-05-13 19:30:02,53.3402,-6.30757,1800
53.3402,-6.30757,2021-05-13 20:00:02,53.3633,-6.24383,1800
53.3633,-6.24383,2021-05-13 20:30:02,53.3633,-6.24366,3600
53.3633,-6.24366,2021-05-13 21:30:02,53.3712,-6.25322,1800
53.3712,-6.25322,2021-05-13 22:00:02,53.3516,-6.25258,50400
53.3516,-6.25258,2021-05-15 12:00:02,53.3516,-6.25247,1805
53.3516,-6.25247,2021-05-15 12:30:07,53.3607,-6.26025,1795
53.3607,-6.26025,2021-05-15 13:00:02,53.333,-6.21612,1801
53.333,-6.21612,2021-05-15 13:30:03,53.3537,-6.23065,25199
53.3537,-6.23065,2021-05-15 20:30:02,53.3537,-6.23063,54000
53.3537,-6.23063,2021-05-16 11:30:02,53.3565,-6.23214,9003
53.3565,-6.23214,2021-05-16 14:00:05,53.3706,-6.2386,86397
53.3706,-6.2386,2021-05-17 14:00:02,53.3706,-6.23868,1804
53.3706,-6.23868,2021-05-17 14:30:06,53.3434,-6.2565,1796
53.3434,-6.2565,2021-05-17 15:00:02,53.3384,-6.23695,16205
53.3384,-6.23695,2021-05-17 19:30:07,53.3341,-6.24481,43201
53.3341,-6.24481,2021-05-18 07:30:08,53.3342,-6.24473,8994
