start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3317,-6.24589,0
53.3317,-6.24589,2021-05-01 00:00:01,53.3317,-6.24603,1801
53.3317,-6.24603,2021-05-01 00:30:02,53.3313,-6.24592,28800
53.3313,-6.24592,2021-05-01 08:30:02,53.336,-6.22013,1804
53.336,-6.22013,2021-05-01 09:00:06,53.3313,-6.25145,7195
53.3313,-6.25145,2021-05-01 11:00:01,53.3312,-6.25137,1801
53.3312,-6.25137,2021-05-01 11:30:02,53.337,-6.27283,1800
53.337,-6.27283,2021-05-01 12:00:02,53.3298,-6.23208,1802
53.3298,-6.23208,2021-05-01 12:30:04,53.34,-6.22354,16201
53.34,-6.22354,2021-05-01 17:00:05,53.3401,-6.22366,10796
53.3401,-6.22366,2021-05-01 20:00:01,53.3401,-6.22354,1801
53.3401,-6.22354,2021-05-01 20:30:02,53.3401,-6.2236,28800
53.3401,-6.2236,2021-05-02 04:30:02,53.3401,-6.22358,27010
53.3401,-6.22358,2021-05-02 12:00:12,53.343,-6.25769,1796
53.343,-6.25769,2021-05-02 12:30:08,53.3433,-6.24971,1797
53.3433,-6.24971,2021-05-02 13:00:05,53.3442,-6.24921,5407
53.3442,-6.24921,2021-05-02 14:30:12,53.3442,-6.24917,3590
53.3442,-6.24917,2021-05-02 15:30:02,53.3461,-6.30815,3600
53.3461,-6.30815,2021-05-02 16:30:02,53.3463,-6.30662,10802
53.3463,-6.30662,2021-05-02 19:30:04,53.3461,-6.30767,46802
53.3461,-6.30767,2021-05-03 08:30:06,53.3466,-6.30637,28799
53.3466,-6.30637,2021-05-03 16:30:05,53.3464,-6.30663,28797
53.3464,-6.30663,2021-05-04 00:30:02,53.3464,-6.30697,28805
53.3464,-6.30697,2021-05-04 08:30:07,53.3463,-6.30664,7199
53.3463,-6.30664,2021-05-04 10:30:06,53.3567,-6.23257,1796
53.3567,-6.23257,2021-05-04 11:00:02,53.357,-6.23222,28799
53.357,-6.23222,2021-05-04 19:00:01,53.3511,-6.25165,1801
53.3511,-6.25165,2021-05-04 19:30:02,53.351,-6.24989,9000
53.351,-6.24989,2021-05-04 22:00:02,53.3393,-6.24119,1800
53.3393,-6.24119,2021-05-04 22:30:02,53.3394,-6.24111,28800
53.3394,-6.24111,2021-05-05 06:30:02,53.3394,-6.24123,28808
53.3394,-6.24123,2021-05-05 14:30:10,53.3395,-6.24102,12592
53.3395,-6.24102,2021-05-05 18:00:02,53.3756,-6.33261,3600
53.3756,-6.33261,2021-05-05 19:00:02,53.3756,-6.33266,43200
53.3756,-6.33266,2021-05-06 07:00:02,53.3394,-6.24123,1800
53.3394,-6.24123,2021-05-06 07:30:02,53.3397,-6.24095,1800
53.3397,-6.24095,2021-05-06 08:00:02,53.3478,-6.27885,1800
53.3478,-6.27885,2021-05-06 08:30:02,53.3477,-6.27882,1802
53.3477,-6.27882,2021-05-06 09:00:04,53.3708,-6.32428,1798
53.3708,-6.32428,2021-05-06 09:30:02,53.3706,-6.32408,25200
53.3706,-6.32408,2021-05-06 16:30:02,53.3464,-6.30513,1801
53.3464,-6.30513,2021-05-06 17:00:03,53.3463,-6.30526,1799
53.3463,-6.30526,2021-05-06 17:30:02,53.3621,-6.27282,5400
53.3621,-6.27282,2021-05-06 19:00:02,53.3484,-6.23701,1800
53.3484,-6.23701,2021-05-06 19:30:02,53.3606,-6.27001,10800
53.3606,-6.27001,2021-05-06 22:30:02,53.3605,-6.27,28801
53.3605,-6.27,2021-05-07 06:30:03,53.3488,-6.23733,3603
53.3488,-6.23733,2021-05-07 07:30:06,53.3483,-6.23706,3595
53.3483,-6.23706,2021-05-07 08:30:01,53.3383,-6.26235,1800
53.3383,-6.26235,2021-05-07 09:00:01,53.3388,-6.26201,25201
53.3388,-6.26201,2021-05-07 16:00:02,53.3091,-6.21637,1807
53.3091,-6.21637,2021-05-07 16:30:09,53.3091,-6.21635,8993
53.3091,-6.21635,2021-05-07 19:00:02,53.344,-6.26655,1800
53.344,-6.26655,2021-05-07 19:30:02,53.3441,-6.26679,7200
53.3441,-6.26679,2021-05-07 21:30:02,53.3512,-6.27955,1800
53.3512,-6.27955,2021-05-07 22:00:02,53.3512,-6.27968,28799
53.3512,-6.27968,2021-05-08 06:00:01,53.3512,-6.28291,27001
53.3512,-6.28291,2021-05-08 13:30:02,53.3512,-6.28281,3600
53.3512,-6.28281,2021-05-08 14:30:02,53.3358,-6.26534,1806
53.3358,-6.26534,2021-05-08 15:00:08,53.3358,-6.26522,5394
53.3358,-6.26522,2021-05-08 16:30:02,53.3316,-6.24595,1800
53.3316,-6.24595,2021-05-08 17:00:02,53.3315,-6.24607,12600
53.3315,-6.24607,2021-05-08 20:30:02,53.3378,-6.24115,1800
53.3378,-6.24115,2021-05-08 21:00:02,53.3377,-6.24115,28799
53.3377,-6.24115,2021-05-09 05:00:01,53.3377,-6.24111,34201
53.3377,-6.24111,2021-05-09 14:30:02,53.3378,-6.26548,1800
53.3378,-6.26548,2021-05-09 15:00:02,53.3376,-6.26538,3599
53.3376,-6.26538,2021-05-09 16:00:01,53.308,-6.23679,3606
53.308,-6.23679,2021-05-09 17:00:07,53.308,-6.23684,5395
53.308,-6.23684,2021-05-09 18:30:02,53.3081,-6.23679,9004
53.3081,-6.23679,2021-05-09 21:00:06,53.308,-6.2368,28796
53.308,-6.2368,2021-05-10 05:00:02,53.308,-6.23679,9
53.308,-6.23679,2021-05-11 05:00:11,53.308,-6.2368,21590
53.308,-6.2368,2021-05-11 11:00:01,53.3323,-6.26716,1801
53.3323,-6.26716,2021-05-11 11:30:02,53.3363,-6.27319,27000
53.3363,-6.27319,2021-05-11 19:00:02,53.3471,-6.28235,1803
53.3471,-6.28235,2021-05-11 19:30:05,53.347,-6.28251,1797
53.347,-6.28251,2021-05-11 20:00:02,53.3464,-6.30552,1800
53.3464,-6.30552,2021-05-11 20:30:02,53.3461,-6.30549,28800
53.3461,-6.30549,2021-05-12 04:30:02,53.3483,-6.29601,9002
53.3483,-6.29601,2021-05-12 07:00:04,53.3483,-6.29608,5398
53.3483,-6.29608,2021-05-12 08:30:02,53.3729,-6.36282,1802
53.3729,-6.36282,2021-05-12 09:00:04,53.3732,-6.36279,1798
53.3732,-6.36279,2021-05-12 09:30:02,53.3447,-6.25725,1802
53.3447,-6.25725,2021-05-12 10:00:04,53.3458,-6.25949,19798
53.3458,-6.25949,2021-05-12 15:30:02,53.3843,-6.28178,1807
53.3843,-6.28178,2021-05-12 16:00:09,53.3843,-6.28184,28793
53.3843,-6.28184,2021-05-13 00:00:02,53.3396,-6.26341,21603
53.3396,-6.26341,2021-05-13 06:00:05,53.3304,-6.26446,25197
