start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.2979,-6.15996,0
53.2979,-6.15996,2021-05-01 00:00:01,53.298,-6.15992,12601
53.298,-6.15992,2021-05-01 03:30:02,53.2979,-6.15987,43212
53.2979,-6.15987,2021-05-01 15:30:14,53.3494,-6.27781,3589
53.3494,-6.27781,2021-05-01 16:30:03,53.3495,-6.27783,5399
53.3495,-6.27783,2021-05-01 18:00:02,53.3477,-6.2589,1803
53.3477,-6.2589,2021-05-01 18:30:05,53.3476,-6.25897,52197
53.3476,-6.25897,2021-05-02 09:00:02,53.3509,-6.26661,7203
53.3509,-6.26661,2021-05-02 11:00:05,53.3505,-6.26645,12607
53.3505,-6.26645,2021-05-02 14:30:12,53.3502,-6.26739,3590
53.3502,-6.26739,2021-05-02 15:30:02,53.3503,-6.26746,3600
53.3503,-6.26746,2021-05-02 16:30:02,53.3507,-6.26786,3608
53.3507,-6.26786,2021-05-02 17:30:10,53.3502,-6.26736,28792
53.3502,-6.26736,2021-05-03 01:30:02,53.3504,-6.26764,28799
53.3504,-6.26764,2021-05-03 09:30:01,53.3503,-6.26745,19801
53.3503,-6.26745,2021-05-03 15:00:02,53.3825,-6.27653,1804
53.3825,-6.27653,2021-05-03 15:30:06,53.3843,-6.28189,1796
53.3843,-6.28189,2021-05-03 16:00:02,53.3843,-6.28188,28800
53.3843,-6.28188,2021-05-04 00:00:02,53.3843,-6.28186,28800
53.3843,-6.28186,2021-05-04 08:00:02,53.3843,-6.28183,0
53.3843,-6.28183,2021-05-05 08:00:02,53.3842,-6.28175,57600
53.3842,-6.28175,2021-05-06 00:00:02,53.3404,-6.26362,21603
53.3404,-6.26362,2021-05-06 06:00:05,53.336,-6.26531,16197
53.336,-6.26531,2021-05-06 10:30:02,53.3234,-6.2655,10800
53.3234,-6.2655,2021-05-06 13:30:02,53.3234,-6.26551,1800
53.3234,-6.26551,2021-05-06 14:00:02,53.3535,-6.25935,1804
53.3535,-6.25935,2021-05-06 14:30:06,53.348,-6.26861,3596
53.348,-6.26861,2021-05-06 15:30:02,53.348,-6.26847,1799
53.348,-6.26847,2021-05-06 16:00:01,53.3269,-6.27737,1801
53.3269,-6.27737,2021-05-06 16:30:02,53.3268,-6.2777,5405
53.3268,-6.2777,2021-05-06 18:00:07,53.3029,-6.29249,1801
53.3029,-6.29249,2021-05-06 18:30:08,53.3009,-6.29437,41398
53.3009,-6.29437,2021-05-07 06:00:06,53.3443,-6.23831,1797
53.3443,-6.23831,2021-05-07 06:30:03,53.3211,-6.23473,3603
53.3211,-6.23473,2021-05-07 07:30:06,53.3478,-6.2633,3595
53.3478,-6.2633,2021-05-07 08:30:01,53.348,-6.26324,5409
53.348,-6.26324,2021-05-07 10:00:10,53.3759,-6.3329,3592
53.3759,-6.3329,2021-05-07 11:00:02,53.3642,-6.27198,1800
53.3642,-6.27198,2021-05-07 11:30:02,53.3632,-6.23581,1800
53.3632,-6.23581,2021-05-07 12:00:02,53.3631,-6.23579,9000
53.3631,-6.23579,2021-05-07 14:30:02,53.3509,-6.26357,1800
53.3509,-6.26357,2021-05-07 15:00:02,53.3509,-6.26342,1800
53.3509,-6.26342,2021-05-07 15:30:02,53.3197,-6.29075,1800
53.3197,-6.29075,2021-05-07 16:00:02,53.3197,-6.29076,1807
53.3197,-6.29076,2021-05-07 16:30:09,53.3197,-6.2908,16210
53.3197,-6.2908,2021-05-07 21:00:19,53.3197,-6.29074,28783
53.3197,-6.29074,2021-05-08 05:00:02,53.3197,-6.2909,43200
53.3197,-6.2909,2021-05-08 17:00:02,53.3387,-6.25706,1800
53.3387,-6.25706,2021-05-08 17:30:02,53.339,-6.25696,28800
53.339,-6.25696,2021-05-09 01:30:02,53.3391,-6.25685,18000
53.3391,-6.25685,2021-05-09 06:30:02,53.3902,-6.29858,1800
53.3902,-6.29858,2021-05-09 07:00:02,53.3903,-6.29858,3603
53.3903,-6.29858,2021-05-11 08:00:05,53.3903,-6.29855,21597
53.3903,-6.29855,2021-05-11 14:00:02,53.3373,-6.26132,3600
53.3373,-6.26132,2021-05-11 15:00:02,53.3373,-6.26125,28800
53.3373,-6.26125,2021-05-11 23:00:02,53.3373,-6.26137,28802
53.3373,-6.26137,2021-05-12 07:00:04,53.3372,-6.26134,17998
53.3372,-6.26134,2021-05-12 12:00:02,53.3424,-6.25562,72000
53.3424,-6.25562,2021-05-13 08:00:02,53.3428,-6.25534,28800
53.3428,-6.25534,2021-05-13 16:00:02,53.3326,-6.26243,1800
53.3326,-6.26243,2021-05-13 16:30:02,53.333,-6.26273,1809
53.333,-6.26273,2021-05-13 17:00:11,53.3484,-6.29596,7191
53.3484,-6.29596,2021-05-13 19:00:02,53.3328,-6.26247,9000
53.3328,-6.26247,2021-05-13 21:30:02,53.3327,-6.2626,28800
53.3327,-6.2626,2021-05-14 05:30:02,53.3288,-6.23925,7207
53.3288,-6.23925,2021-05-14 07:30:09,53.3384,-6.23676,34198
53.3384,-6.23676,2021-05-14 17:00:07,53.3258,-6.25541,1799
53.3258,-6.25541,2021-05-14 17:30:06,53.3259,-6.25527,1796
53.3259,-6.25527,2021-05-14 18:00:02,53.3141,-6.23868,1800
53.3141,-6.23868,2021-05-14 18:30:02,53.314,-6.23866,5400
