start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3317,-6.27885,0
53.3317,-6.27885,2021-05-01 00:00:01,53.3317,-6.27888,19802
53.3317,-6.27888,2021-05-01 05:30:03,53.3314,-6.2782,28801
53.3314,-6.2782,2021-05-01 13:30:04,53.3317,-6.27887,1802
53.3317,-6.27887,2021-05-01 14:00:06,53.3275,-6.23511,1799
53.3275,-6.23511,2021-05-01 14:30:05,53.3276,-6.23511,3609
53.3276,-6.23511,2021-05-01 15:30:14,53.3322,-6.27411,3589
53.3322,-6.27411,2021-05-01 16:30:03,53.3323,-6.27442,1802
53.3323,-6.27442,2021-05-01 17:00:05,53.342,-6.23887,1797
53.342,-6.23887,2021-05-01 17:30:02,53.3536,-6.25936,5403
53.3536,-6.25936,2021-05-01 19:00:05,53.3536,-6.25941,28805
53.3536,-6.25941,2021-05-02 03:00:10,53.3535,-6.25938,17992
53.3535,-6.25938,2021-05-02 08:00:02,53.3549,-6.16995,3600
53.3549,-6.16995,2021-05-02 09:00:02,53.3729,-6.09776,7203
53.3729,-6.09776,2021-05-02 11:00:05,53.3729,-6.09774,3607
53.3729,-6.09774,2021-05-02 12:00:12,53.3728,-6.05811,3593
53.3728,-6.05811,2021-05-02 13:00:05,53.3729,-6.05826,1799
53.3729,-6.05826,2021-05-02 13:30:04,53.3543,-6.25734,5397
53.3543,-6.25734,2021-05-02 15:00:01,53.3443,-6.23844,3601
53.3443,-6.23844,2021-05-02 16:00:02,53.3443,-6.23848,1800
53.3443,-6.23848,2021-05-02 16:30:02,53.3405,-6.17979,1800
53.3405,-6.17979,2021-05-02 17:00:02,53.3404,-6.17978,28800
53.3404,-6.17978,2021-05-03 01:00:02,53.3404,-6.17976,28800
53.3404,-6.17976,2021-05-03 09:00:02,53.3404,-6.1798,28808
53.3404,-6.1798,2021-05-03 17:00:10,53.3404,-6.17978,28792
53.3404,-6.17978,2021-05-04 01:00:02,53.3404,-6.17977,28800
53.3404,-6.17977,2021-05-04 09:00:02,53.3405,-6.17976,28802
53.3405,-6.17976,2021-05-04 17:00:04,53.3404,-6.17977,28798
53.3404,-6.17977,2021-05-05 01:00:02,53.3404,-6.17975,28800
53.3404,-6.17975,2021-05-05 09:00:02,53.3404,-6.17977,28800
