start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3384,-6.29292,0
53.3384,-6.29292,2021-05-01 00:00:01,53.3389,-6.29301,18001
53.3389,-6.29301,2021-05-01 05:00:02,53.3385,-6.29301,28800
53.3385,-6.29301,2021-05-01 13:00:02,53.3384,-6.29283,3604
53.3384,-6.29283,2021-05-01 14:00:06,53.3317,-6.27885,3596
53.3317,-6.27885,2021-05-01 15:00:02,53.3376,-6.28662,10800
53.3376,-6.28662,2021-05-01 18:00:02,53.3471,-6.23495,3603
53.3471,-6.23495,2021-05-01 19:00:05,53.3479,-6.25691,12597
53.3479,-6.25691,2021-05-01 22:30:02,53.348,-6.25685,28800
53.348,-6.25685,2021-05-02 06:30:02,53.348,-6.2568,28810
53.348,-6.2568,2021-05-02 14:30:12,53.348,-6.25674,19790
53.348,-6.25674,2021-05-02 20:00:02,53.3414,-6.23228,10800
53.3414,-6.23228,2021-05-02 23:00:02,53.3417,-6.2318,28800
53.3417,-6.2318,2021-05-03 07:00:02,53.3416,-6.23207,28800
53.3416,-6.23207,2021-05-03 15:00:02,53.3412,-6.23208,28800
53.3412,-6.23208,2021-05-03 23:00:02,53.3418,-6.23191,28807
53.3418,-6.23191,2021-05-04 07:00:09,53.3381,-6.24839,1792
53.3381,-6.24839,2021-05-04 07:30:01,53.3381,-6.24838,25202
53.3381,-6.24838,2021-05-04 14:30:03,53.3147,-6.28225,9001
53.3147,-6.28225,2021-05-04 17:00:04,53.3163,-6.25363,50400
53.3163,-6.25363,2021-05-05 07:00:04,53.3163,-6.25351,57597
53.3163,-6.25351,2021-05-05 23:00:01,53.3162,-6.25354,57606
53.3162,-6.25354,2021-05-06 15:00:07,53.3421,-6.23883,1795
53.3421,-6.23883,2021-05-06 15:30:02,53.342,-6.23881,12600
53.342,-6.23881,2021-05-06 19:00:02,53.3245,-6.20673,1800
53.3245,-6.20673,2021-05-06 19:30:02,53.3244,-6.20666,28802
53.3244,-6.20666,2021-05-07 03:30:04,53.3244,-6.20667,28798
53.3244,-6.20667,2021-05-07 11:30:02,53.3244,-6.20663,28800
53.3244,-6.20663,2021-05-07 19:30:02,53.3244,-6.20667,0
53.3244,-6.20667,2021-05-08 19:30:02,53.3244,-6.20664,28800
53.3244,-6.20664,2021-05-09 03:30:02,53.3237,-6.20679,28805
53.3237,-6.20679,2021-05-09 11:30:07,53.3655,-6.27143,3595
53.3655,-6.27143,2021-05-09 12:30:02,53.3654,-6.27164,9000
53.3654,-6.27164,2021-05-09 15:00:02,53.3244,-6.2067,3599
53.3244,-6.2067,2021-05-09 16:00:01,53.3244,-6.20674,52202
53.3244,-6.20674,2021-05-10 06:30:03,53.3669,-6.20145,1808
53.3669,-6.20145,2021-05-10 07:00:11,53.3669,-6.20141,39594
53.3669,-6.20141,2021-05-13 18:00:05,53.3642,-6.19536,3597
53.3642,-6.19536,2021-05-13 19:00:02,53.3642,-6.19543,68400
53.3642,-6.19543,2021-05-14 14:00:02,53.3476,-6.25778,1800
53.3476,-6.25778,2021-05-14 14:30:02,53.3473,-6.2578,12600
53.3473,-6.2578,2021-05-14 18:00:02,53.3536,-6.2914,1800
53.3536,-6.2914,2021-05-14 18:30:02,53.3538,-6.29146,28800
53.3538,-6.29146,2021-05-15 02:30:02,53.3547,-6.27875,34200
53.3547,-6.27875,2021-05-15 12:00:02,53.3548,-6.27886,28800
53.3548,-6.27886,2021-05-15 20:00:02,53.3548,-6.27877,28800
53.3548,-6.27877,2021-05-16 04:00:02,53.3548,-6.27883,28803
53.3548,-6.27883,2021-05-16 12:00:05,53.355,-6.27868,7200
53.355,-6.27868,2021-05-16 14:00:05,53.3209,-6.25723,1797
53.3209,-6.25723,2021-05-16 14:30:02,53.321,-6.25723,1799
53.321,-6.25723,2021-05-16 15:00:01,53.3561,-6.23212,1801
53.3561,-6.23212,2021-05-16 15:30:02,53.3568,-6.23303,28800
53.3568,-6.23303,2021-05-16 23:30:02,53.3565,-6.233,28800
53.3565,-6.233,2021-05-17 07:30:02,53.3627,-6.25933,16200
53.3627,-6.25933,2021-05-17 12:00:02,53.3628,-6.25866,25201
53.3628,-6.25866,2021-05-17 19:00:03,53.3567,-6.23292,1804
53.3567,-6.23292,2021-05-17 19:30:07,53.3566,-6.23311,28795
53.3566,-6.23311,2021-05-18 03:30:02,53.3629,-6.25856,18000
