start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.2925,-6.24713,0
53.2925,-6.24713,2021-05-01 00:00:01,53.2925,-6.24708,16208
53.2925,-6.24708,2021-05-01 04:30:09,53.3325,-6.27444,16197
53.3325,-6.27444,2021-05-01 09:00:06,53.3391,-6.25691,16198
53.3391,-6.25691,2021-05-01 13:30:04,53.3389,-6.25701,21601
53.3389,-6.25701,2021-05-01 19:30:05,53.3284,-6.23061,3597
53.3284,-6.23061,2021-05-01 20:30:02,53.3401,-6.22358,5400
53.3401,-6.22358,2021-05-01 22:00:02,53.3401,-6.22367,28800
53.3401,-6.22367,2021-05-02 06:00:02,53.34,-6.22374,14400
53.34,-6.22374,2021-05-02 10:00:02,53.3416,-6.22651,7210
53.3416,-6.22651,2021-05-02 12:00:12,53.3417,-6.22645,1796
53.3417,-6.22645,2021-05-02 12:30:08,53.3291,-6.23175,5394
53.3291,-6.23175,2021-05-02 14:00:02,53.3291,-6.23176,10800
53.3291,-6.23176,2021-05-02 17:00:02,53.3244,-6.20674,1808
53.3244,-6.20674,2021-05-02 17:30:10,53.3243,-6.20691,66604
53.3243,-6.20691,2021-05-04 12:00:14,53.3315,-6.21571,1792
53.3315,-6.21571,2021-05-04 12:30:06,53.3246,-6.25358,10797
53.3246,-6.25358,2021-05-04 15:30:03,53.3246,-6.25352,1799
53.3246,-6.25352,2021-05-04 16:00:02,53.3317,-6.22862,1809
53.3317,-6.22862,2021-05-04 16:30:11,53.3325,-6.22866,28791
53.3325,-6.22866,2021-05-05 00:30:02,53.3319,-6.22856,57605
53.3319,-6.22856,2021-05-05 16:30:07,53.3319,-6.22871,57595
53.3319,-6.22871,2021-05-06 08:30:02,53.3607,-6.18229,1802
53.3607,-6.18229,2021-05-06 09:00:04,53.3607,-6.18228,28799
53.3607,-6.18228,2021-05-06 17:00:03,53.3607,-6.1823,28799
53.3607,-6.1823,2021-05-07 01:00:02,53.3607,-6.18232,28799
53.3607,-6.18232,2021-05-07 09:00:01,53.3607,-6.18226,28801
53.3607,-6.18226,2021-05-07 17:00:02,53.3607,-6.18229,28800
53.3607,-6.18229,2021-05-08 01:00:02,53.3607,-6.1823,28800
53.3607,-6.1823,2021-05-08 09:00:02,53.3606,-6.18231,28800
53.3606,-6.18231,2021-05-08 17:00:02,53.3607,-6.18231,28801
53.3607,-6.18231,2021-05-09 01:00:03,53.3607,-6.18232,28806
53.3607,-6.18232,2021-05-09 09:00:09,53.3607,-6.18228,28798
53.3607,-6.18228,2021-05-09 17:00:07,53.3607,-6.18225,30595
53.3607,-6.18225,2021-05-10 01:30:02,53.3607,-6.18233,28804
53.3607,-6.18233,2021-05-10 09:30:06,53.3606,-6.18226,14396
53.3606,-6.18226,2021-05-10 13:30:02,53.3606,-6.18227,28799
53.3606,-6.18227,2021-05-10 21:30:01,53.3606,-6.18234,28801
53.3606,-6.18234,2021-05-11 05:30:02,53.3606,-6.18228,28801
53.3606,-6.18228,2021-05-11 13:30:03,53.3606,-6.18224,28799
53.3606,-6.18224,2021-05-11 21:30:02,53.3606,-6.18229,28800
53.3606,-6.18229,2021-05-12 05:30:02,53.3606,-6.18227,28800
53.3606,-6.18227,2021-05-12 13:30:02,53.3607,-6.18225,28811
53.3607,-6.18225,2021-05-12 21:30:13,53.3606,-6.18226,28789
53.3606,-6.18226,2021-05-13 05:30:02,53.3607,-6.18224,21605
53.3607,-6.18224,2021-05-13 11:30:07,53.3888,-6.07436,1796
53.3888,-6.07436,2021-05-13 12:00:03,53.3911,-6.09688,39599
53.3911,-6.09688,2021-05-13 23:00:02,53.324,-6.26624,32400
53.324,-6.26624,2021-05-17 08:00:02,53.3241,-6.26621,1800
53.3241,-6.26621,2021-05-17 08:30:02,53.359,-6.24133,1800
53.359,-6.24133,2021-05-17 09:00:02,53.3588,-6.24126,19804
53.3588,-6.24126,2021-05-17 14:30:06,53.3623,-6.2273,10796
53.3623,-6.2273,2021-05-17 17:30:02,53.3623,-6.22718,5401
53.3623,-6.22718,2021-05-17 19:00:03,53.3587,-6.18863,1804
53.3587,-6.18863,2021-05-17 19:30:07,53.3588,-6.18861,1795
53.3588,-6.18861,2021-05-17 20:00:02,53.3619,-6.21672,1799
53.3619,-6.21672,2021-05-17 20:30:01,53.362,-6.21676,43201
53.362,-6.21676,2021-05-18 08:30:02,53.3456,-6.27214,1803
