start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3317,-6.23474,0
53.3317,-6.23474,2021-05-01 00:00:01,53.3313,-6.23453,52204
53.3313,-6.23453,2021-05-01 14:30:05,53.3315,-6.23442,25197
53.3315,-6.23442,2021-05-01 21:30:02,53.3415,-6.28121,1800
53.3415,-6.28121,2021-05-01 22:00:02,53.3415,-6.28128,28800
53.3415,-6.28128,2021-05-02 06:00:02,53.3416,-6.28116,21610
53.3416,-6.28116,2021-05-02 12:00:12,53.3372,-6.2581,7190
53.3372,-6.2581,2021-05-02 14:00:02,53.3414,-6.28128,3599
53.3414,-6.28128,2021-05-02 15:00:01,53.3416,-6.28122,28801
53.3416,-6.28122,2021-05-02 23:00:02,53.3414,-6.28121,28800
53.3414,-6.28121,2021-05-03 07:00:02,53.3521,-6.26074,14400
53.3521,-6.26074,2021-05-03 11:00:02,53.3329,-6.26253,10800
53.3329,-6.26253,2021-05-03 14:00:02,53.3329,-6.26242,9003
53.3329,-6.26242,2021-05-03 16:30:05,53.3575,-6.27869,1805
53.3575,-6.27869,2021-05-03 17:00:10,53.3569,-6.27799,28792
53.3569,-6.27799,2021-05-04 01:00:02,53.3573,-6.27789,28800
53.3573,-6.27789,2021-05-04 09:00:02,53.3571,-6.27761,10812
53.3571,-6.27761,2021-05-04 12:00:14,53.3548,-6.27879,3588
53.3548,-6.27879,2021-05-04 13:00:02,53.3548,-6.27893,16203
53.3548,-6.27893,2021-05-04 17:30:05,53.3406,-6.2434,1802
53.3406,-6.2434,2021-05-04 18:00:07,53.3404,-6.24303,57595
53.3404,-6.24303,2021-05-05 10:00:02,53.3404,-6.24284,1804
53.3404,-6.24284,2021-05-05 10:30:06,53.3406,-6.24295,25196
53.3406,-6.24295,2021-05-05 17:30:02,53.3532,-6.23095,1800
53.3532,-6.23095,2021-05-05 18:00:02,53.3537,-6.23069,28800
53.3537,-6.23069,2021-05-06 02:00:02,53.3552,-6.23076,28800
53.3552,-6.23076,2021-05-06 10:00:02,53.3328,-6.21587,3607
53.3328,-6.21587,2021-05-06 11:00:09,53.3327,-6.216,8993
