start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3449,-6.23485,0
53.3449,-6.23485,2021-05-01 00:00:01,53.344,-6.23437,7202
53.344,-6.23437,2021-05-01 02:00:03,53.3451,-6.23487,28799
53.3451,-6.23487,2021-05-01 10:00:02,53.3446,-6.23486,28800
53.3446,-6.23486,2021-05-01 18:00:02,53.345,-6.23481,28800
53.345,-6.23481,2021-05-02 02:00:02,53.3451,-6.23474,28800
53.3451,-6.23474,2021-05-02 10:00:02,53.3449,-6.23462,1800
53.3449,-6.23462,2021-05-02 10:30:02,53.345,-6.23491,9003
53.345,-6.23491,2021-05-02 13:00:05,53.3536,-6.23073,1799
53.3536,-6.23073,2021-05-02 13:30:04,53.3538,-6.23078,1798
53.3538,-6.23078,2021-05-02 14:00:02,53.3719,-6.2529,1810
53.3719,-6.2529,2021-05-02 14:30:12,53.3719,-6.25291,3590
53.3719,-6.25291,2021-05-02 15:30:02,53.3449,-6.23137,75604
53.3449,-6.23137,2021-05-04 12:30:06,53.3449,-6.23167,28796
53.3449,-6.23167,2021-05-04 20:30:02,53.3447,-6.23154,28808
53.3447,-6.23154,2021-05-05 04:30:10,53.3448,-6.23112,28803
53.3448,-6.23112,2021-05-05 12:30:13,53.343,-6.26426,1789
53.343,-6.26426,2021-05-05 13:00:02,53.3431,-6.26427,3600
53.3431,-6.26427,2021-05-05 14:00:02,53.3485,-6.29482,1808
53.3485,-6.29482,2021-05-05 14:30:10,53.3485,-6.29505,3592
53.3485,-6.29505,2021-05-05 15:30:02,53.3477,-6.25532,7200
53.3477,-6.25532,2021-05-05 17:30:02,53.3475,-6.2554,7200
53.3475,-6.2554,2021-05-05 19:30:02,53.337,-6.28675,41400
53.337,-6.28675,2021-05-06 07:00:02,53.3104,-6.28209,21600
53.3104,-6.28209,2021-05-06 13:00:02,53.3124,-6.2727,1800
53.3124,-6.2727,2021-05-06 13:30:02,53.3124,-6.27264,3604
53.3124,-6.27264,2021-05-06 14:30:06,53.3361,-6.29893,1801
53.3361,-6.29893,2021-05-06 15:00:07,53.3362,-6.29898,28795
53.3362,-6.29898,2021-05-06 23:00:02,53.3361,-6.29907,28799
53.3361,-6.29907,2021-05-07 07:00:01,53.3121,-6.27426,21601
53.3121,-6.27426,2021-05-07 13:00:02,53.3121,-6.27434,3600
53.3121,-6.27434,2021-05-07 14:00:02,53.3342,-6.29077,1800
53.3342,-6.29077,2021-05-07 14:30:02,53.3342,-6.29092,3600
53.3342,-6.29092,2021-05-07 15:30:02,53.3469,-6.29198,1800
