0,0,2021-05-01 00:00:01,53.3506,-6.28187,0
53.3506,-6.28187,2021-05-01 00:00:01,53.3504,-6.28254,7202
53.3504,-6.28254,2021-05-01 02:00:03,53.3506,-6.28211,28799
53.3506,-6.28211,2021-05-01 10:00:02,53.3507,-6.28183,7200
53.3507,-6.28183,2021-05-01 12:00:02,53.2981,-6.16036,3600
53.2981,-6.16036,2021-05-01 13:00:02,53.2981,-6.1603,9012
53.2981,-6.1603,2021-05-01 15:30:14,53.3495,-6.2777,3589
53.3495,-6.2777,2021-05-01 16:30:03,53.3495,-6.27789,5399
53.3495,-6.27789,2021-05-01 18:00:02,53.3342,-6.26546,1803
53.3342,-6.26546,2021-05-01 18:30:05,53.3415,-6.30292,16197
53.3415,-6.30292,2021-05-01 23:00:02,53.3416,-6.30283,48606
53.3416,-6.30283,2021-05-02 12:30:08,53.346,-6.29321,1797
53.346,-6.29321,2021-05-02 13:00:05,53.3454,-6.29262,3597
53.3454,-6.29262,2021-05-02 14:00:02,53.3483,-6.29623,5400
53.3483,-6.29623,2021-05-02 15:30:02,53.3579,-6.19158,3600
53.3579,-6.19158,2021-05-02 16:30:02,53.3857,-6.13996,3608
53.3857,-6.13996,2021-05-02 17:30:10,53.3889,-6.07389,3592
53.3889,-6.07389,2021-05-02 18:30:02,53.3549,-6.29028,3602
53.3549,-6.29028,2021-05-02 19:30:04,53.3548,-6.29032,57606
53.3548,-6.29032,2021-05-03 11:30:10,53.3548,-6.29028,28792
53.3548,-6.29028,2021-05-03 19:30:02,53.3551,-6.29009,28800
53.3551,-6.29009,2021-05-04 03:30:02,53.3549,-6.2903,19800
53.3549,-6.2903,2021-05-04 09:00:02,53.3549,-6.29028,3600
53.3549,-6.29028,2021-05-04 10:00:02,53.3549,-6.29029,21600
53.3549,-6.29029,2021-05-04 16:00:02,53.347,-6.26589,1809
53.347,-6.26589,2021-05-04 16:30:11,53.3472,-6.26601,1793
53.3472,-6.26601,2021-05-04 17:00:04,53.3572,-6.22527,1801
53.3572,-6.22527,2021-05-04 17:30:05,53.3557,-6.22547,28797
53.3557,-6.22547,2021-05-05 01:30:02,53.3569,-6.22524,28800
53.3569,-6.22524,2021-05-05 09:30:02,53.3571,-6.22521,28800
53.3571,-6.22521,2021-05-05 17:30:02,53.3574,-6.22518,28800
53.3574,-6.22518,2021-05-06 01:30:02,53.3568,-6.2251,28800
53.3568,-6.2251,2021-05-06 09:30:02,53.357,-6.22527,28800
53.357,-6.22527,2021-05-06 17:30:02,53.3573,-6.22515,28800
53.3573,-6.22515,2021-05-07 01:30:02,53.3571,-6.22522,28800
53.3571,-6.22522,2021-05-07 09:30:02,53.357,-6.22521,9000
53.357,-6.22521,2021-05-07 12:00:02,53.3587,-6.22675,3600
53.3587,-6.22675,2021-05-07 13:00:02,53.3567,-6.22683,1812
53.3567,-6.22683,2021-05-07 13:30:14,53.357,-6.22678,28788
53.357,-6.22678,2021-05-07 21:30:02,53.3562,-6.22745,28800
53.3562,-6.22745,2021-05-08 05:30:02,53.3569,-6.22705,28800
53.3569,-6.22705,2021-05-08 13:30:02,53.357,-6.2268,28800
53.357,-6.2268,2021-05-08 21:30:02,53.3569,-6.2268,28800
53.3569,-6.2268,2021-05-09 05:30:02,53.3569,-6.2269,28800
53.3569,-6.2269,2021-05-09 13:30:02,53.357,-6.22672,28800
53.357,-6.22672,2021-05-09 21:30:02,53.357,-6.22686,28800
53.357,-6.22686,2021-05-10 05:30:02,53.3569,-6.22687,28800
53.3569,-6.22687,2021-05-10 13:30:02,53.357,-6.22681,28799
53.357,-6.22681,2021-05-10 21:30:01,53.3571,-6.2265,28801
53.3571,-6.2265,2021-05-11 05:30:02,53.3572,-6.22489,27000
53.3572,-6.22489,2021-05-11 13:00:02,53.357,-6.22511,28800
53.357,-6.22511,2021-05-11 21:00:02,53.357,-6.22522,28800
53.357,-6.22522,2021-05-12 05:00:02,53.3521,-6.25915,1800
53.3521,-6.25915,2021-05-12 05:30:02,53.352,-6.25921,16202
53.352,-6.25921,2021-05-12 10:00:04,53.3377,-6.2515,1799
53.3377,-6.2515,2021-05-12 10:30:03,53.3377,-6.25175,7200
53.3377,-6.25175,2021-05-12 12:30:03,53.3368,-6.252,3599
53.3368,-6.252,2021-05-12 13:30:02,53.3369,-6.25234,28811
53.3369,-6.25234,2021-05-12 21:30:13,53.3367,-6.25223,28789
