start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3337,-6.25736,0
53.3337,-6.25736,2021-05-01 00:00:01,53.334,-6.25764,3601
53.334,-6.25764,2021-05-01 01:00:02,53.3338,-6.25784,28804
53.3338,-6.25784,2021-05-01 09:00:06,53.3399,-6.26131,5396
53.3399,-6.26131,2021-05-01 10:30:02,53.3398,-6.2609,1799
53.3398,-6.2609,2021-05-01 11:00:01,53.3412,-6.27854,1801
53.3412,-6.27854,2021-05-01 11:30:02,53.3411,-6.27847,3602
53.3411,-6.27847,2021-05-01 12:30:04,53.2945,-6.13393,3600
53.2945,-6.13393,2021-05-01 13:30:04,53.3335,-6.24177,3601
53.3335,-6.24177,2021-05-01 14:30:05,53.3335,-6.24194,28797
53.3335,-6.24194,2021-05-01 22:30:02,53.3336,-6.24166,28800
53.3336,-6.24166,2021-05-02 06:30:02,53.3336,-6.2418,12600
53.3336,-6.2418,2021-05-02 10:00:02,53.3335,-6.24167,5399
53.3335,-6.24167,2021-05-02 11:30:01,53.3337,-6.24195,9001
53.3337,-6.24195,2021-05-02 14:00:02,53.3472,-6.28368,1810
53.3472,-6.28368,2021-05-02 14:30:12,53.3472,-6.28385,1789
53.3472,-6.28385,2021-05-02 15:00:01,53.3421,-6.26267,1801
53.3421,-6.26267,2021-05-02 15:30:02,53.3421,-6.26255,1800
53.3421,-6.26255,2021-05-02 16:00:02,53.3483,-6.29523,3600
53.3483,-6.29523,2021-05-02 17:00:02,53.3483,-6.29609,3599
53.3483,-6.29609,2021-05-02 18:00:01,53.3549,-6.29034,7201
53.3549,-6.29034,2021-05-02 20:00:02,53.3549,-6.29031,28800
53.3549,-6.29031,2021-05-03 04:00:02,53.3549,-6.29032,28800
53.3549,-6.29032,2021-05-03 12:00:02,53.3549,-6.29039,28800
53.3549,-6.29039,2021-05-03 20:00:02,53.3549,-6.29034,28800
53.3549,-6.29034,2021-05-04 04:00:02,53.3549,-6.29032,18000
53.3549,-6.29032,2021-05-04 09:00:02,53.3549,-6.29028,3600
53.3549,-6.29028,2021-05-04 10:00:02,53.3562,-6.29507,23409
53.3562,-6.29507,2021-05-04 16:30:11,53.3549,-6.29041,8990
53.3549,-6.29041,2021-05-04 19:00:01,53.3549,-6.29028,28801
53.3549,-6.29028,2021-05-05 03:00:02,53.3548,-6.29036,27004
53.3548,-6.29036,2021-05-05 10:30:06,53.3711,-6.25325,1796
53.3711,-6.25325,2021-05-05 11:00:02,53.3512,-6.26354,5411
53.3512,-6.26354,2021-05-05 12:30:13,53.351,-6.26353,19789
53.351,-6.26353,2021-05-05 18:00:02,53.3522,-6.26327,1800
53.3522,-6.26327,2021-05-05 18:30:02,53.3523,-6.26332,28800
53.3523,-6.26332,2021-05-06 02:30:02,53.3522,-6.25917,14400
53.3522,-6.25917,2021-05-06 06:30:02,53.3546,-6.25509,5400
53.3546,-6.25509,2021-05-06 08:00:02,53.3628,-6.2469,21600
53.3628,-6.2469,2021-05-06 14:00:02,53.3627,-6.24676,28800
53.3627,-6.24676,2021-05-06 22:00:02,53.3627,-6.24689,28804
53.3627,-6.24689,2021-05-07 06:00:06,53.3626,-6.247,28796
53.3626,-6.247,2021-05-07 14:00:02,53.3627,-6.24684,28800
53.3627,-6.24684,2021-05-07 22:00:02,53.3627,-6.24695,28799
53.3627,-6.24695,2021-05-08 06:00:01,53.3627,-6.24683,28802
53.3627,-6.24683,2021-05-08 14:00:03,53.3627,-6.24684,5399
53.3627,-6.24684,2021-05-08 15:30:02,53.3627,-6.25864,3600
53.3627,-6.25864,2021-05-08 16:30:02,53.37,-6.25948,10800
53.37,-6.25948,2021-05-08 19:30:02,53.3466,-6.28558,9000
53.3466,-6.28558,2021-05-08 22:00:02,53.347,-6.28365,28800
53.347,-6.28365,2021-05-09 06:00:02,53.3472,-6.28363,10807
53.3472,-6.28363,2021-05-09 09:00:09,53.3472,-6.28388,23396
