start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.4331,-6.12429,0
53.4331,-6.12429,2021-05-01 00:00:01,53.4331,-6.12431,77403
53.4331,-6.12431,2021-05-02 21:30:04,53.4331,-6.12429,75602
53.4331,-6.12429,2021-05-04 18:30:06,53.4331,-6.12432,50396
53.4331,-6.12432,2021-05-05 08:30:02,53.4331,-6.12434,18003
53.4331,-6.12434,2021-05-05 13:30:05,53.3705,-6.26826,5402
53.3705,-6.26826,2021-05-06 15:00:07,53.3705,-6.26829,28795
53.3705,-6.26829,2021-05-06 23:00:02,53.3706,-6.26844,28799
53.3706,-6.26844,2021-05-07 07:00:01,53.3706,-6.26825,28801
53.3706,-6.26825,2021-05-07 15:00:02,53.3705,-6.26826,1800
53.3705,-6.26826,2021-05-07 15:30:02,53.3705,-6.26818,10800
53.3705,-6.26818,2021-05-07 18:30:02,53.3328,-6.21586,1800
53.3328,-6.21586,2021-05-07 19:00:02,53.3407,-6.24329,3601
53.3407,-6.24329,2021-05-07 20:00:03,53.3405,-6.24309,28811
53.3405,-6.24309,2021-05-08 04:00:14,53.3407,-6.24278,28794
53.3407,-6.24278,2021-05-08 12:00:08,53.3402,-6.24302,28794
53.3402,-6.24302,2021-05-08 20:00:02,53.3405,-6.24318,1800
53.3405,-6.24318,2021-05-08 20:30:02,53.3224,-6.27928,1800
53.3224,-6.27928,2021-05-08 21:00:02,53.3347,-6.27409,7200
53.3347,-6.27409,2021-05-08 23:00:02,53.3347,-6.27411,28800
53.3347,-6.27411,2021-05-09 07:00:02,53.3347,-6.27421,10800
53.3347,-6.27421,2021-05-09 10:00:02,53.3233,-6.29544,1805
53.3233,-6.29544,2021-05-09 10:30:07,53.3234,-6.29536,10795
53.3234,-6.29536,2021-05-09 13:30:02,53.3234,-6.29543,18000
53.3234,-6.29543,2021-05-09 18:30:02,53.3234,-6.29548,28806
53.3234,-6.29548,2021-05-10 02:30:08,53.3234,-6.29549,17994
53.3234,-6.29549,2021-05-10 07:30:02,53.3369,-6.27619,1800
53.3369,-6.27619,2021-05-10 08:00:02,53.3367,-6.27551,28800
53.3367,-6.27551,2021-05-10 16:00:02,53.337,-6.27603,28800
53.337,-6.27603,2021-05-11 00:00:02,53.3369,-6.27607,27000
53.3369,-6.27607,2021-05-11 07:30:02,53.3436,-6.26449,1803
53.3436,-6.26449,2021-05-11 08:00:05,53.347,-6.3108,17997
53.347,-6.3108,2021-05-11 13:00:02,53.3461,-6.30796,1801
53.3461,-6.30796,2021-05-11 13:30:03,53.3462,-6.30794,57599
53.3462,-6.30794,2021-05-12 05:30:02,53.3432,-6.26433,10800
53.3432,-6.26433,2021-05-12 08:30:02,53.343,-6.26428,7201
53.343,-6.26428,2021-05-12 10:30:03,53.3418,-6.30733,10799
53.3418,-6.30733,2021-05-12 13:30:02,53.3419,-6.30759,3600
53.3419,-6.30759,2021-05-12 14:30:02,53.3408,-6.2748,1800
53.3408,-6.2748,2021-05-12 15:00:02,53.3409,-6.27478,28800
53.3409,-6.27478,2021-05-12 23:00:02,53.3409,-6.27474,28801
53.3409,-6.27474,2021-05-13 07:00:03,53.3396,-6.25149,18000
53.3396,-6.25149,2021-05-13 12:00:03,53.3396,-6.25139,16199
53.3396,-6.25139,2021-05-13 16:30:02,53.3396,-6.25152,1809
53.3396,-6.25152,2021-05-13 17:00:11,53.3397,-6.25136,8991
53.3397,-6.25136,2021-05-13 19:30:02,53.367,-6.2556,1800
53.367,-6.2556,2021-05-13 20:00:02,53.3668,-6.25572,28800
53.3668,-6.25572,2021-05-14 04:00:02,53.342,-6.24521,3599
53.342,-6.24521,2021-05-14 05:00:01,53.3482,-6.22946,14412
53.3482,-6.22946,2021-05-14 09:00:13,53.3485,-6.22987,12589
53.3485,-6.22987,2021-05-14 12:30:02,53.328,-6.22794,1802
53.328,-6.22794,2021-05-14 13:00:04,53.3207,-6.28517,8998
53.3207,-6.28517,2021-05-14 15:30:02,53.3378,-6.24783,1805
53.3378,-6.24783,2021-05-14 16:00:07,53.3378,-6.24804,3600
53.3378,-6.24804,2021-05-14 17:00:07,53.345,-6.27259,1799
53.345,-6.27259,2021-05-14 17:30:06,53.345,-6.27246,28796
53.345,-6.27246,2021-05-15 01:30:02,53.345,-6.27258,28800
53.345,-6.27258,2021-05-15 09:30:02,53.3395,-6.26253,1803
53.3395,-6.26253,2021-05-15 10:00:05,53.3402,-6.26366,26996
53.3402,-6.26366,2021-05-15 17:30:01,53.3451,-6.27265,1808
53.3451,-6.27265,2021-05-15 18:00:09,53.3449,-6.27269,3593
53.3449,-6.27269,2021-05-15 19:00:02,53.3599,-6.26163,1800
53.3599,-6.26163,2021-05-15 19:30:02,53.3543,-6.29296,3600
53.3543,-6.29296,2021-05-15 20:30:02,53.3545,-6.29294,28802
53.3545,-6.29294,2021-05-16 04:30:04,53.3545,-6.29291,28798
53.3545,-6.29291,2021-05-16 12:30:02,53.3546,-6.29285,5403
53.3546,-6.29285,2021-05-16 14:00:05,53.3478,-6.28342,7197
53.3478,-6.28342,2021-05-16 16:00:02,53.347,-6.28223,28806
53.347,-6.28223,2021-05-17 00:00:08,53.3471,-6.28242,25194
53.3471,-6.28242,2021-05-17 07:00:02,53.3486,-6.25533,1800
53.3486,-6.25533,2021-05-17 07:30:02,53.3486,-6.25554,28801
53.3486,-6.25554,2021-05-17 15:30:03,53.3484,-6.25507,7199
53.3484,-6.25507,2021-05-17 17:30:02,53.3605,-6.2054,1804
53.3605,-6.2054,2021-05-17 18:00:06,53.36,-6.20549,48602
53.36,-6.20549,2021-05-18 07:30:08,53.3706,-6.23873,1794
