start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.35,-6.2456,0
53.35,-6.2456,2021-05-01 00:00:01,53.3496,-6.24591,9001
53.3496,-6.24591,2021-05-01 02:30:02,53.3478,-6.27891,28800
53.3478,-6.27891,2021-05-01 10:30:02,53.3475,-6.27885,7202
53.3475,-6.27885,2021-05-01 12:30:04,53.3476,-6.27888,7201
53.3476,-6.27888,2021-05-01 14:30:05,53.3603,-6.27291,7198
53.3603,-6.27291,2021-05-01 16:30:03,53.3604,-6.27253,1802
53.3604,-6.27253,2021-05-01 17:00:05,53.3486,-6.26867,1797
53.3486,-6.26867,2021-05-01 17:30:02,53.3606,-6.18226,1800
53.3606,-6.18226,2021-05-01 18:00:02,53.3606,-6.18224,28800
53.3606,-6.18224,2021-05-02 02:00:02,53.3606,-6.18227,28800
53.3606,-6.18227,2021-05-02 10:00:02,53.3606,-6.18228,12602
53.3606,-6.18228,2021-05-02 13:30:04,53.3598,-6.1983,10798
53.3598,-6.1983,2021-05-02 16:30:02,53.3594,-6.1984,28800
53.3594,-6.1984,2021-05-03 00:30:02,53.3595,-6.19836,28804
53.3595,-6.19836,2021-05-03 08:30:06,53.3598,-6.19813,21595
53.3598,-6.19813,2021-05-03 14:30:01,53.3606,-6.18229,3605
53.3606,-6.18229,2021-05-03 15:30:06,53.3606,-6.18227,3599
53.3606,-6.18227,2021-05-03 16:30:05,53.3619,-6.21668,1805
53.3619,-6.21668,2021-05-03 17:00:10,53.3619,-6.21667,28792
53.3619,-6.21667,2021-05-04 01:00:02,53.3619,-6.21666,28800
53.3619,-6.21666,2021-05-04 09:00:02,53.3675,-6.22751,21600
53.3675,-6.22751,2021-05-04 15:00:02,53.3676,-6.22751,28800
53.3676,-6.22751,2021-05-04 23:00:02,53.3676,-6.22753,28802
53.3676,-6.22753,2021-05-05 07:00:04,53.3677,-6.22752,28798
53.3677,-6.22752,2021-05-05 15:00:02,53.3676,-6.22746,28799
53.3676,-6.22746,2021-05-05 23:00:01,53.3676,-6.22756,28801
53.3676,-6.22756,2021-05-06 07:00:02,53.3675,-6.22748,1800
53.3675,-6.22748,2021-05-06 07:30:02,53.3675,-6.22751,7200
53.3675,-6.22751,2021-05-06 09:30:02,53.3676,-6.2275,50400
53.3676,-6.2275,2021-05-06 23:30:02,53.3675,-6.22748,28804
53.3675,-6.22748,2021-05-07 07:30:06,53.3676,-6.22748,21608
53.3676,-6.22748,2021-05-07 13:30:14,53.3818,-6.24173,1788
53.3818,-6.24173,2021-05-07 14:00:02,53.3756,-6.24014,19800
53.3756,-6.24014,2021-05-07 19:30:02,53.3755,-6.24034,28804
53.3755,-6.24034,2021-05-08 03:30:06,53.3409,-6.23615,5396
53.3409,-6.23615,2021-05-08 05:00:02,53.341,-6.23589,18007
53.341,-6.23589,2021-05-08 10:00:09,53.3385,-6.23677,7199
53.3385,-6.23677,2021-05-08 12:00:08,53.3385,-6.23682,7195
53.3385,-6.23682,2021-05-08 14:00:03,53.2951,-6.13586,3605
53.2951,-6.13586,2021-05-08 15:00:08,53.2951,-6.13592,7194
53.2951,-6.13592,2021-05-08 17:00:02,53.3383,-6.24315,3600
53.3383,-6.24315,2021-05-08 18:00:02,53.3386,-6.24333,28800
53.3386,-6.24333,2021-05-09 02:00:02,53.3332,-6.23573,19804
53.3332,-6.23573,2021-05-09 07:30:06,53.3331,-6.23586,19801
53.3331,-6.23586,2021-05-09 13:00:07,53.3218,-6.26578,1795
53.3218,-6.26578,2021-05-09 13:30:02,53.434,-6.12388,7203
53.434,-6.12388,2021-05-09 15:30:05,53.434,-6.12389,3598
53.434,-6.12389,2021-05-09 16:30:03,53.3174,-6.27024,5401
53.3174,-6.27024,2021-05-09 18:00:04,53.3175,-6.27024,1798
53.3175,-6.27024,2021-05-09 18:30:02,53.3174,-6.27031,10800
53.3174,-6.27031,2021-05-09 21:30:02,53.35,-6.27453,1800
53.35,-6.27453,2021-05-09 22:00:02,53.3499,-6.27454,28800
53.3499,-6.27454,2021-05-10 06:00:02,53.3499,-6.27463,3609
53.3499,-6.27463,2021-05-10 07:00:11,53.3484,-6.24303,1791
53.3484,-6.24303,2021-05-10 07:30:02,53.3479,-6.24322,19800
53.3479,-6.24322,2021-05-10 13:00:02,53.3481,-6.22925,1800
53.3481,-6.22925,2021-05-10 13:30:02,53.342,-6.25272,3602
53.342,-6.25272,2021-05-10 14:30:04,53.3419,-6.2526,28798
53.3419,-6.2526,2021-05-10 22:30:02,53.3417,-6.25241,28800
53.3417,-6.25241,2021-05-11 06:30:02,53.3419,-6.25265,9000
53.3419,-6.25265,2021-05-11 09:00:02,53.3506,-6.28195,1800
53.3506,-6.28195,2021-05-11 09:30:02,53.3561,-6.28781,9000
53.3561,-6.28781,2021-05-11 12:00:02,53.3561,-6.28793,12600
53.3561,-6.28793,2021-05-11 15:30:02,53.3344,-6.22478,1800
53.3344,-6.22478,2021-05-11 16:00:02,53.3271,-6.2646,3599
53.3271,-6.2646,2021-05-11 17:00:01,53.3271,-6.26459,3603
53.3271,-6.26459,2021-05-11 18:00:04,53.3371,-6.2768,1798
53.3371,-6.2768,2021-05-11 18:30:02,53.3371,-6.27673,1800
53.3371,-6.27673,2021-05-11 19:00:02,53.3549,-6.26112,1803
53.3549,-6.26112,2021-05-11 19:30:05,53.337,-6.27621,8997
53.337,-6.27621,2021-05-11 22:00:02,53.3369,-6.27578,28800
53.3369,-6.27578,2021-05-12 06:00:02,53.3369,-6.27609,5400
53.3369,-6.27609,2021-05-12 07:30:02,53.3436,-6.26434,1799
53.3436,-6.26434,2021-05-12 08:00:01,53.3434,-6.26428,3603
53.3434,-6.26428,2021-05-12 09:00:04,53.3417,-6.30274,1798
53.3417,-6.30274,2021-05-12 09:30:02,53.3417,-6.30291,3601
53.3417,-6.30291,2021-05-12 10:30:03,53.3446,-6.26112,1799
53.3446,-6.26112,2021-05-12 11:00:02,53.3417,-6.30282,1805
53.3417,-6.30282,2021-05-12 11:30:07,53.344,-6.26437,26995
53.344,-6.26437,2021-05-12 19:00:02,53.3439,-6.26443,28803
53.3439,-6.26443,2021-05-13 03:00:05,53.344,-6.26428,28797
53.344,-6.26428,2021-05-13 11:00:02,53.3336,-6.24431,7200
53.3336,-6.24431,2021-05-13 13:00:02,53.3334,-6.24427,14409
53.3334,-6.24427,2021-05-13 17:00:11,53.3584,-6.25063,1791
53.3584,-6.25063,2021-05-13 17:30:02,53.3582,-6.2504,10800
53.3582,-6.2504,2021-05-13 20:30:02,53.3574,-6.24815,3600
53.3574,-6.24815,2021-05-13 21:30:02,53.3575,-6.24808,26999
53.3575,-6.24808,2021-05-14 05:00:01,53.3438,-6.24521,1801
53.3438,-6.24521,2021-05-14 05:30:02,53.3575,-6.24806,1800
53.3575,-6.24806,2021-05-14 06:00:02,53.3577,-6.24813,3600
53.3577,-6.24813,2021-05-14 07:00:02,53.3581,-6.2538,9000
