start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3077,-6.22361,0
53.3077,-6.22361,2021-05-01 00:00:01,53.3064,-6.21545,68404
53.3064,-6.21545,2021-05-01 19:00:05,53.3065,-6.21537,28805
53.3065,-6.21537,2021-05-02 03:00:10,53.3064,-6.21544,28795
53.3064,-6.21544,2021-05-02 11:00:05,53.2886,-6.11425,3607
53.2886,-6.11425,2021-05-02 12:00:12,53.2835,-6.11953,1796
53.2835,-6.11953,2021-05-02 12:30:08,53.3422,-6.2634,10794
53.3422,-6.2634,2021-05-02 15:30:02,53.3359,-6.2653,12606
53.3359,-6.2653,2021-05-02 19:00:08,53.3359,-6.2652,5398
53.3359,-6.2652,2021-05-02 20:30:06,53.349,-6.2691,1796
53.349,-6.2691,2021-05-02 21:00:02,53.3493,-6.26936,28800
53.3493,-6.26936,2021-05-03 05:00:02,53.349,-6.2691,28800
53.349,-6.2691,2021-05-03 13:00:02,53.3491,-6.26904,28799
53.3491,-6.26904,2021-05-03 21:00:01,53.3488,-6.26886,28801
53.3488,-6.26886,2021-05-04 05:00:02,53.3491,-6.26903,48604
53.3491,-6.26903,2021-05-04 18:30:06,53.3608,-6.26009,1795
53.3608,-6.26009,2021-05-04 19:00:01,53.3608,-6.26011,1801
53.3608,-6.26011,2021-05-04 19:30:02,53.3592,-6.24089,1800
53.3592,-6.24089,2021-05-04 20:00:02,53.3629,-6.25875,7200
53.3629,-6.25875,2021-05-04 22:00:02,53.3468,-6.22873,25203
53.3468,-6.22873,2021-05-05 05:00:05,53.3481,-6.25683,21597
53.3481,-6.25683,2021-05-05 11:00:02,53.348,-6.25677,9003
53.348,-6.25677,2021-05-05 13:30:05,53.348,-6.25666,1797
53.348,-6.25666,2021-05-05 14:00:02,53.348,-6.25667,1808
53.348,-6.25667,2021-05-05 14:30:10,53.3629,-6.23491,1792
53.3629,-6.23491,2021-05-05 15:00:02,53.3629,-6.2349,10800
53.3629,-6.2349,2021-05-05 18:00:02,53.3405,-6.28679,1800
53.3405,-6.28679,2021-05-05 18:30:02,53.3403,-6.2864,28800
53.3403,-6.2864,2021-05-06 02:30:02,53.3406,-6.28646,19800
53.3406,-6.28646,2021-05-06 08:00:02,53.3625,-6.23442,1800
53.3625,-6.23442,2021-05-06 08:30:02,53.359,-6.25442,18000
53.359,-6.25442,2021-05-06 13:30:02,53.3524,-6.24948,5405
53.3524,-6.24948,2021-05-06 15:00:07,53.351,-6.24958,5395
53.351,-6.24958,2021-05-06 16:30:02,53.3598,-6.2619,9000
53.3598,-6.2619,2021-05-06 19:00:02,53.3506,-6.25039,45004
53.3506,-6.25039,2021-05-07 07:30:06,53.3513,-6.24964,9004
53.3513,-6.24964,2021-05-07 10:00:10,53.3599,-6.26181,5392
53.3599,-6.26181,2021-05-07 11:30:02,53.3538,-6.25273,5400
53.3538,-6.25273,2021-05-07 13:00:02,53.3537,-6.2527,10800
53.3537,-6.2527,2021-05-07 16:00:02,53.349,-6.25299,1807
53.349,-6.25299,2021-05-07 16:30:09,53.3496,-6.25244,3593
53.3496,-6.25244,2021-05-07 17:30:02,53.3117,-6.28277,1800
53.3117,-6.28277,2021-05-07 18:00:02,53.3118,-6.28279,3600
53.3118,-6.28279,2021-05-07 19:00:02,53.3316,-6.28411,1800
53.3316,-6.28411,2021-05-07 19:30:02,53.3315,-6.28406,57604
53.3315,-6.28406,2021-05-08 11:30:06,53.3252,-6.26504,8997
53.3252,-6.26504,2021-05-08 14:00:03,53.3482,-6.29418,1799
53.3482,-6.29418,2021-05-08 14:30:02,53.3481,-6.29416,1806
53.3481,-6.29416,2021-05-08 15:00:08,53.3378,-6.26901,3594
53.3378,-6.26901,2021-05-08 16:00:02,53.3378,-6.26909,28800
53.3378,-6.26909,2021-05-09 00:00:02,53.3377,-6.26915,28800
53.3377,-6.26915,2021-05-09 08:00:02,53.3378,-6.2693,28799
53.3378,-6.2693,2021-05-09 16:00:01,53.3365,-6.26589,5401
53.3365,-6.26589,2021-05-09 17:30:02,53.3365,-6.26536,3600
53.3365,-6.26536,2021-05-09 18:30:02,53.3567,-6.26767,10800
53.3567,-6.26767,2021-05-09 21:30:02,53.3567,-6.2676,27000
53.3567,-6.2676,2021-05-10 05:00:02,53.3567,-6.26771,3600
53.3567,-6.26771,2021-05-10 06:00:02,53.3499,-6.25421,1801
53.3499,-6.25421,2021-05-10 06:30:03,53.359,-6.24113,12599
53.359,-6.24113,2021-05-10 10:00:02,53.3589,-6.24086,10800
53.3589,-6.24086,2021-05-10 13:00:02,53.3536,-6.25925,1800
53.3536,-6.25925,2021-05-10 13:30:02,53.333,-6.28199,1800
53.333,-6.28199,2021-05-10 14:00:02,53.333,-6.28208,10800
53.333,-6.28208,2021-05-10 17:00:02,53.3583,-6.25432,1808
53.3583,-6.25432,2021-05-10 17:30:10,53.3582,-6.25424,28792
53.3582,-6.25424,2021-05-11 01:30:02,53.3515,-6.24957,23403
53.3515,-6.24957,2021-05-11 08:00:05,53.3364,-6.23837,17997
53.3364,-6.23837,2021-05-11 13:00:02,53.3364,-6.23866,30600
53.3364,-6.23866,2021-05-11 21:30:02,53.3364,-6.23875,28800
53.3364,-6.23875,2021-05-12 05:30:02,53.3364,-6.23856,8999
53.3364,-6.23856,2021-05-12 08:00:01,53.3391,-6.27313,1801
53.3391,-6.27313,2021-05-12 08:30:02,53.3479,-6.26647,1802
53.3479,-6.26647,2021-05-12 09:00:04,53.3472,-6.26612,28798
53.3472,-6.26612,2021-05-12 17:00:02,53.3541,-6.2496,10799
53.3541,-6.2496,2021-05-12 20:00:01,53.3545,-6.24949,3601
