0,0,2021-05-01 00:00:01,53.3705,-6.26845,0
53.3705,-6.26845,2021-05-01 00:00:01,53.3705,-6.26841,19802
53.3705,-6.26841,2021-05-01 05:30:03,53.3703,-6.26851,30603
53.3703,-6.26851,2021-05-01 14:00:06,53.3705,-6.2684,28796
53.3705,-6.2684,2021-05-01 22:00:02,53.3706,-6.26839,28800
53.3706,-6.26839,2021-05-02 06:00:02,53.3707,-6.2683,28800
53.3707,-6.2683,2021-05-02 14:00:02,53.3705,-6.26835,25200
53.3705,-6.26835,2021-05-02 21:00:02,53.3705,-6.26847,50400
53.3705,-6.26847,2021-05-03 11:00:02,53.3705,-6.26837,28807
53.3705,-6.26837,2021-05-03 19:00:09,53.3705,-6.2684,28793
53.3705,-6.2684,2021-05-04 03:00:02,53.3705,-6.26841,28800
53.3705,-6.26841,2021-05-04 11:00:02,53.3705,-6.26838,18000
53.3705,-6.26838,2021-05-04 16:00:02,53.3705,-6.26841,9004
53.3705,-6.26841,2021-05-04 18:30:06,53.3705,-6.26836,50396
53.3705,-6.26836,2021-05-05 08:30:02,53.3704,-6.26837,28805
53.3704,-6.26837,2021-05-05 16:30:07,53.3705,-6.26832,28795
53.3705,-6.26832,2021-05-06 00:30:02,53.3247,-6.24062,28799
53.3247,-6.24062,2021-05-07 08:30:01,53.3247,-6.24052,28808
53.3247,-6.24052,2021-05-07 16:30:09,53.3249,-6.24051,28793
53.3249,-6.24051,2021-05-08 00:30:02,53.327,-6.24154,28800
53.327,-6.24154,2021-05-08 08:30:02,53.3248,-6.24046,57600
53.3248,-6.24046,2021-05-09 00:30:02,53.3248,-6.24049,86399
53.3248,-6.24049,2021-05-10 00:30:01,53.3251,-6.24079,28801
53.3251,-6.24079,2021-05-10 08:30:02,53.3249,-6.24051,28806
53.3249,-6.24051,2021-05-10 16:30:08,53.3248,-6.24047,14394
53.3248,-6.24047,2021-05-10 20:30:02,53.3249,-6.24053,48600
53.3249,-6.24053,2021-05-11 10:00:02,53.3248,-6.24053,28802
53.3248,-6.24053,2021-05-11 18:00:04,53.3246,-6.24044,28798
53.3246,-6.24044,2021-05-12 02:00:02,53.3248,-6.2406,28802
53.3248,-6.2406,2021-05-12 10:00:04,53.3248,-6.24059,28798
53.3248,-6.24059,2021-05-12 18:00:02,53.3248,-6.24057,28801
53.3248,-6.24057,2021-05-13 02:00:03,53.3248,-6.24055,28799
53.3248,-6.24055,2021-05-13 10:00:02,53.3248,-6.2407,28803
53.3248,-6.2407,2021-05-13 18:00:05,53.325,-6.2407,28799
53.325,-6.2407,2021-05-14 02:00:04,53.3249,-6.24063,28798
53.3249,-6.24063,2021-05-14 10:00:02,53.3249,-6.24048,57600
53.3249,-6.24048,2021-05-15 02:00:02,53.3248,-6.24027,57607
53.3248,-6.24027,2021-05-15 18:00:09,53.3248,-6.24058,28793
53.3248,-6.24058,2021-05-16 02:00:02,53.3248,-6.24068,28800
53.3248,-6.24068,2021-05-16 10:00:02,53.3248,-6.24053,28799
53.3248,-6.24053,2021-05-16 18:00:01,53.325,-6.24057,28803
53.325,-6.24057,2021-05-17 02:00:04,53.3248,-6.24066,57602
53.3248,-6.24066,2021-05-17 18:00:06,53.3254,-6.24064,28796
53.3254,-6.24064,2021-05-18 02:00:02,53.3249,-6.24058,28800
