0,0,2021-05-01 00:00:01,53.3795,-6.2662,23401
53.3795,-6.2662,2021-05-04 06:30:02,53.3795,-6.26622,18005
53.3795,-6.26622,2021-05-04 11:30:07,53.3772,-6.27581,7198
53.3772,-6.27581,2021-05-04 13:30:05,53.3773,-6.27572,28801
53.3773,-6.27572,2021-05-04 21:30:06,53.3772,-6.27576,28796
53.3772,-6.27576,2021-05-05 05:30:02,53.3773,-6.27576,1800
53.3773,-6.27576,2021-05-05 06:00:02,53.3459,-6.29335,1800
53.3459,-6.29335,2021-05-05 06:30:02,53.3459,-6.29314,28808
53.3459,-6.29314,2021-05-05 14:30:10,53.3459,-6.29325,28792
53.3459,-6.29325,2021-05-05 22:30:02,53.3459,-6.29322,28800
53.3459,-6.29322,2021-05-06 06:30:02,53.3459,-6.29318,28804
53.3459,-6.29318,2021-05-06 14:30:06,53.3397,-6.31988,14402
53.3397,-6.31988,2021-05-06 18:30:08,53.3393,-6.32003,41398
53.3393,-6.32003,2021-05-07 06:00:06,53.3284,-6.20867,1797
53.3284,-6.20867,2021-05-07 06:30:03,53.3284,-6.20869,23399
53.3284,-6.20869,2021-05-07 13:00:02,53.3022,-6.17948,1812
53.3022,-6.17948,2021-05-07 13:30:14,53.3022,-6.17943,7188
53.3022,-6.17943,2021-05-07 15:30:02,53.3291,-6.23173,1800
53.3291,-6.23173,2021-05-07 16:00:02,53.3292,-6.23179,1807
53.3292,-6.23179,2021-05-07 16:30:09,53.3343,-6.2906,1793
53.3343,-6.2906,2021-05-07 17:00:02,53.3343,-6.2907,3600
53.3343,-6.2907,2021-05-07 18:00:02,53.3441,-6.26674,18000
53.3441,-6.26674,2021-05-07 23:00:02,53.337,-6.27604,1800
53.337,-6.27604,2021-05-07 23:30:02,53.3371,-6.27629,0
53.3371,-6.27629,2021-05-08 23:30:02,53.337,-6.27627,28804
53.337,-6.27627,2021-05-09 07:30:06,53.3369,-6.27611,8996
53.3369,-6.27611,2021-05-09 10:00:02,53.3359,-6.22026,1805
53.3359,-6.22026,2021-05-09 10:30:07,53.3359,-6.22013,7195
53.3359,-6.22013,2021-05-09 12:30:02,53.2925,-6.13584,3600
53.2925,-6.13584,2021-05-09 13:30:02,53.2924,-6.13592,1800
53.2924,-6.13592,2021-05-09 14:00:02,53.2924,-6.13595,28800
53.2924,-6.13595,2021-05-09 22:00:02,53.2924,-6.13601,28800
53.2924,-6.13601,2021-05-10 06:00:02,53.2924,-6.1359,43200
53.2924,-6.1359,2021-05-10 18:00:02,53.32,-6.27157,1800
53.32,-6.27157,2021-05-10 18:30:02,53.3198,-6.27152,28809
53.3198,-6.27152,2021-05-11 02:30:11,53.3199,-6.27141,16191
53.3199,-6.27141,2021-05-11 07:00:02,53.3284,-6.23203,1800
53.3284,-6.23203,2021-05-11 07:30:02,53.3282,-6.23156,28800
53.3282,-6.23156,2021-05-11 15:30:02,53.3421,-6.239,9002
53.3421,-6.239,2021-05-11 18:00:04,53.3422,-6.23887,7198
53.3422,-6.23887,2021-05-11 20:00:02,53.3333,-6.2442,3600
53.3333,-6.2442,2021-05-11 21:00:02,53.3335,-6.24426,28800
53.3335,-6.24426,2021-05-12 05:00:02,53.3322,-6.26462,9000
53.3322,-6.26462,2021-05-12 07:30:02,53.3321,-6.26468,28800
53.3321,-6.26468,2021-05-12 15:30:02,53.3441,-6.2969,1807
53.3441,-6.2969,2021-05-12 16:00:09,53.344,-6.29688,28793
53.344,-6.29688,2021-05-13 00:00:02,53.344,-6.29701,23400
53.344,-6.29701,2021-05-13 06:30:02,53.3445,-6.26056,1801
53.3445,-6.26056,2021-05-13 07:00:03,53.3407,-6.23624,3599
53.3407,-6.23624,2021-05-13 08:00:02,53.3405,-6.23644,16200
53.3405,-6.23644,2021-05-13 12:30:02,53.338,-6.23673,1800
53.338,-6.23673,2021-05-13 13:00:02,53.3438,-6.23973,18003
53.3438,-6.23973,2021-05-13 18:00:05,53.3395,-6.23016,3597
53.3395,-6.23016,2021-05-13 19:00:02,53.3451,-6.23838,5400
