start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3795,-6.26619,0
53.3795,-6.26619,2021-05-01 00:00:01,53.3795,-6.2662,16208
53.3795,-6.2662,2021-05-01 04:30:09,53.3795,-6.26616,21593
53.3795,-6.26616,2021-05-01 10:30:02,53.3711,-6.05583,7202
53.3711,-6.05583,2021-05-01 12:30:04,53.3884,-6.06383,21598
53.3884,-6.06383,2021-05-07 18:30:02,53.3918,-6.10182,68400
53.3918,-6.10182,2021-05-08 13:30:02,53.3919,-6.10172,28800
53.3919,-6.10172,2021-05-08 21:30:02,53.3918,-6.10173,28800
53.3918,-6.10173,2021-05-09 05:30:02,53.3918,-6.10178,28800
53.3918,-6.10178,2021-05-09 13:30:02,53.3887,-6.07447,14400
53.3887,-6.07447,2021-05-09 17:30:02,53.3693,-6.27154,75602
53.3693,-6.27154,2021-05-10 14:30:04,53.3693,-6.27144,8998
53.3693,-6.27144,2021-05-10 17:00:02,53.3693,-6.27147,48600
53.3693,-6.27147,2021-05-11 06:30:02,53.3694,-6.27147,28799
53.3694,-6.27147,2021-05-11 14:30:01,53.3691,-6.27177,28801
53.3691,-6.27177,2021-05-11 22:30:02,53.3693,-6.27151,28802
53.3693,-6.27151,2021-05-12 06:30:04,53.3694,-6.2715,28798
53.3694,-6.2715,2021-05-12 14:30:02,53.3693,-6.27152,16200
53.3693,-6.27152,2021-05-12 19:00:02,53.3699,-6.25934,1800
53.3699,-6.25934,2021-05-12 19:30:02,53.37,-6.25949,28800
53.37,-6.25949,2021-05-13 03:30:02,53.3701,-6.25902,27000
53.3701,-6.25902,2021-05-13 11:00:02,53.3338,-6.25861,1805
53.3338,-6.25861,2021-05-13 11:30:07,53.3335,-6.25885,28795
53.3335,-6.25885,2021-05-13 19:30:02,53.3338,-6.25859,1800
53.3338,-6.25859,2021-05-13 20:00:02,53.3504,-6.26933,1800
53.3504,-6.26933,2021-05-13 20:30:02,53.3502,-6.26939,28804
53.3502,-6.26939,2021-05-14 04:30:06,53.3626,-6.23693,21596
53.3626,-6.23693,2021-05-14 10:30:02,53.3503,-6.26957,10799
53.3503,-6.26957,2021-05-14 13:30:01,53.3503,-6.26938,21601
53.3503,-6.26938,2021-05-14 19:30:02,53.3526,-6.29718,1800
53.3526,-6.29718,2021-05-14 20:00:02,53.353,-6.2969,28800
53.353,-6.2969,2021-05-15 04:00:02,53.3531,-6.29713,57600
53.3531,-6.29713,2021-05-15 20:00:02,53.3527,-6.29689,28800
53.3527,-6.29689,2021-05-16 04:00:02,53.353,-6.29692,36003
53.353,-6.29692,2021-05-16 14:00:05,53.3533,-6.29682,28797
53.3533,-6.29682,2021-05-16 22:00:02,53.3468,-6.25849,28800
53.3468,-6.25849,2021-05-17 06:00:02,53.3452,-6.26663,1800
53.3452,-6.26663,2021-05-17 06:30:02,53.3475,-6.25688,5400
53.3475,-6.25688,2021-05-17 08:00:02,53.3473,-6.25675,14400
53.3473,-6.25675,2021-05-17 12:00:02,53.3395,-6.24416,1799
53.3395,-6.24416,2021-05-17 12:30:01,53.3395,-6.24386,3601
53.3395,-6.24386,2021-05-17 13:30:02,53.3496,-6.25251,5400
53.3496,-6.25251,2021-05-17 15:00:02,53.3418,-6.23196,5400
53.3418,-6.23196,2021-05-17 16:30:02,53.3416,-6.2318,28800
53.3416,-6.2318,2021-05-18 00:30:02,53.346,-6.27586,19800
53.346,-6.27586,2021-05-18 06:00:02,53.3459,-6.27607,3605
53.3459,-6.27607,2021-05-18 07:00:07,53.357,-6.23191,1801
53.357,-6.23191,2021-05-18 07:30:08,53.3488,-6.2375,14394
