start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.2928,-6.13004,0
53.2928,-6.13004,2021-05-01 00:00:01,53.2928,-6.13003,45003
53.2928,-6.13003,2021-05-01 12:30:04,53.2928,-6.13013,12598
53.2928,-6.13013,2021-05-01 16:00:02,53.3135,-6.24672,1801
53.3135,-6.24672,2021-05-01 16:30:03,53.3135,-6.24675,3599
53.3135,-6.24675,2021-05-01 17:30:02,53.3254,-6.25514,1800
53.3254,-6.25514,2021-05-01 18:00:02,53.3254,-6.25512,3603
53.3254,-6.25512,2021-05-01 19:00:05,53.3425,-6.2937,1800
53.3425,-6.2937,2021-05-01 19:30:05,53.3424,-6.2933,28797
53.3424,-6.2933,2021-05-02 03:30:02,53.3425,-6.29333,18000
53.3425,-6.29333,2021-05-02 08:30:02,53.3621,-6.2729,1800
53.3621,-6.2729,2021-05-02 09:00:02,53.3621,-6.27274,28800
53.3621,-6.27274,2021-05-02 17:00:02,53.3519,-6.25166,1808
53.3519,-6.25166,2021-05-02 17:30:10,53.3675,-6.22762,7194
53.3675,-6.22762,2021-05-02 19:30:04,53.3675,-6.22746,28804
53.3675,-6.22746,2021-05-03 03:30:08,53.3674,-6.22753,86394
53.3674,-6.22753,2021-05-04 03:30:02,53.3675,-6.22764,18005
53.3675,-6.22764,2021-05-04 08:30:07,53.3355,-6.24582,1795
53.3355,-6.24582,2021-05-04 09:00:02,53.3356,-6.24602,5404
53.3356,-6.24602,2021-05-04 10:30:06,53.3411,-6.23608,23398
53.3411,-6.23608,2021-05-04 17:00:04,53.341,-6.23604,3603
53.341,-6.23604,2021-05-04 18:00:07,53.3219,-6.27105,1799
53.3219,-6.27105,2021-05-04 18:30:06,53.3404,-6.2357,44998
53.3404,-6.2357,2021-05-05 07:00:04,53.3405,-6.23642,3598
53.3405,-6.23642,2021-05-05 08:00:02,53.3583,-6.2543,1800
53.3583,-6.2543,2021-05-05 08:30:02,53.3583,-6.25445,1800
53.3583,-6.25445,2021-05-05 09:00:02,53.309,-6.19594,1800
53.309,-6.19594,2021-05-05 09:30:02,53.2949,-6.13351,3604
53.2949,-6.13351,2021-05-05 10:30:06,53.2948,-6.13351,8996
53.2948,-6.13351,2021-05-05 13:00:02,53.2948,-6.13356,28800
53.2948,-6.13356,2021-05-05 21:00:02,53.2948,-6.13354,28800
53.2948,-6.13354,2021-05-06 05:00:02,53.2949,-6.13358,28800
53.2949,-6.13358,2021-05-06 13:00:02,53.2948,-6.13352,28800
53.2948,-6.13352,2021-05-06 21:00:02,53.2948,-6.13354,28800
53.2948,-6.13354,2021-05-07 05:00:02,53.2948,-6.13349,28800
53.2948,-6.13349,2021-05-07 13:00:02,53.2948,-6.13355,19800
53.2948,-6.13355,2021-05-07 18:30:02,53.2949,-6.1335,1800
53.2949,-6.1335,2021-05-07 19:00:02,53.2948,-6.13344,28800
53.2948,-6.13344,2021-05-08 03:00:02,53.2948,-6.1335,50400
53.2948,-6.1335,2021-05-08 17:00:02,53.3495,-6.25228,5402
53.3495,-6.25228,2021-05-08 18:30:04,53.3496,-6.25235,1799
53.3496,-6.25235,2021-05-08 19:00:03,53.3471,-6.23464,1799
53.3471,-6.23464,2021-05-08 19:30:02,53.3455,-6.23815,7200
53.3455,-6.23815,2021-05-08 21:30:02,53.3292,-6.23174,5400
53.3292,-6.23174,2021-05-08 23:00:02,53.3292,-6.23185,23400
53.3292,-6.23185,2021-05-09 05:30:02,53.3291,-6.23174,3600
53.3291,-6.23174,2021-05-09 06:30:02,53.3292,-6.23177,28800
53.3292,-6.23177,2021-05-09 14:30:02,53.3291,-6.23179,28805
53.3291,-6.23179,2021-05-09 22:30:07,53.3159,-6.26506,1794
53.3159,-6.26506,2021-05-09 23:00:01,53.316,-6.26538,28810
53.316,-6.26538,2021-05-10 07:00:11,53.3104,-6.25188,5391
53.3104,-6.25188,2021-05-10 08:30:02,53.3123,-6.27279,18000
53.3123,-6.27279,2021-05-10 13:30:02,53.3289,-6.27581,16200
53.3289,-6.27581,2021-05-10 18:00:02,53.3289,-6.27596,57600
53.3289,-6.27596,2021-05-11 10:00:02,53.3429,-6.26449,16199
53.3429,-6.26449,2021-05-11 14:30:01,53.3484,-6.264,9000
53.3484,-6.264,2021-05-11 17:00:01,53.3403,-6.3077,1804
