start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3507,-6.28215,0
53.3507,-6.28215,2021-05-01 00:00:01,53.3506,-6.28206,34204
53.3506,-6.28206,2021-05-01 09:30:05,53.3506,-6.28212,7197
53.3506,-6.28212,2021-05-01 11:30:02,53.303,-6.28646,1800
53.303,-6.28646,2021-05-01 12:00:02,53.3028,-6.2925,1802
53.3028,-6.2925,2021-05-01 12:30:04,53.303,-6.29253,8998
53.303,-6.29253,2021-05-01 15:00:02,53.3458,-6.25918,1812
53.3458,-6.25918,2021-05-01 15:30:14,53.3459,-6.25918,3589
53.3459,-6.25918,2021-05-01 16:30:03,53.312,-6.27481,14399
53.312,-6.27481,2021-05-01 20:30:02,53.3118,-6.27478,53999
53.3118,-6.27478,2021-05-02 11:30:01,53.3119,-6.27477,5404
53.3119,-6.27477,2021-05-02 13:00:05,53.3409,-6.25823,14397
53.3409,-6.25823,2021-05-02 17:00:02,53.3409,-6.25836,3599
53.3409,-6.25836,2021-05-02 18:00:01,53.3734,-6.3637,66601
53.3734,-6.3637,2021-05-03 12:30:02,53.3729,-6.36269,79200
53.3729,-6.36269,2021-05-06 10:30:02,53.3529,-6.26161,1807
53.3529,-6.26161,2021-05-06 11:00:09,53.3565,-6.23276,1793
53.3565,-6.23276,2021-05-06 11:30:02,53.3568,-6.23247,1804
53.3568,-6.23247,2021-05-06 12:00:06,53.3625,-6.21857,10801
53.3625,-6.21857,2021-05-06 15:00:07,53.3625,-6.21841,8995
53.3625,-6.21841,2021-05-06 17:30:02,53.3539,-6.25707,1805
53.3539,-6.25707,2021-05-06 18:00:07,53.3634,-6.24373,5395
53.3634,-6.24373,2021-05-06 19:30:02,53.3633,-6.24378,28802
53.3633,-6.24378,2021-05-07 03:30:04,53.3634,-6.22417,9002
53.3634,-6.22417,2021-05-07 06:00:06,53.3634,-6.22419,28796
53.3634,-6.22419,2021-05-07 14:00:02,53.3634,-6.22421,57599
53.3634,-6.22421,2021-05-08 06:00:01,53.3634,-6.22418,21607
53.3634,-6.22418,2021-05-08 12:00:08,53.3699,-6.23141,26994
53.3699,-6.23141,2021-05-08 19:30:02,53.3698,-6.23131,28800
53.3698,-6.23131,2021-05-09 03:30:02,53.3699,-6.23124,14404
53.3699,-6.23124,2021-05-09 07:30:06,53.3649,-6.20733,21596
53.3649,-6.20733,2021-05-09 13:30:02,53.365,-6.20748,14400
53.365,-6.20748,2021-05-09 17:30:02,53.36,-6.20552,3600
53.36,-6.20552,2021-05-09 18:30:02,53.3728,-6.25219,7200
53.3728,-6.25219,2021-05-09 20:30:02,53.3728,-6.25226,28800
53.3728,-6.25226,2021-05-10 04:30:02,53.3436,-6.2608,12600
53.3436,-6.2608,2021-05-10 08:00:02,53.3438,-6.26058,16200
53.3438,-6.26058,2021-05-10 12:30:02,53.3504,-6.24076,1800
53.3504,-6.24076,2021-05-10 13:00:02,53.356,-6.23389,3600
53.356,-6.23389,2021-05-10 14:00:02,53.356,-6.23392,28800
53.356,-6.23392,2021-05-10 22:00:02,53.356,-6.23398,28803
53.356,-6.23398,2021-05-11 06:00:05,53.3561,-6.23392,28797
53.3561,-6.23392,2021-05-11 14:00:02,53.3561,-6.23393,28800
53.3561,-6.23393,2021-05-11 22:00:02,53.3561,-6.23392,1800
53.3561,-6.23392,2021-05-11 22:30:02,53.3343,-6.29059,1800
53.3343,-6.29059,2021-05-11 23:00:02,53.3342,-6.29077,25200
53.3342,-6.29077,2021-05-12 06:00:02,53.3342,-6.29058,1802
53.3342,-6.29058,2021-05-12 06:30:04,53.3411,-6.27635,1800
53.3411,-6.27635,2021-05-12 07:00:04,53.3379,-6.28164,26998
53.3379,-6.28164,2021-05-12 14:30:02,53.3379,-6.28159,7200
53.3379,-6.28159,2021-05-12 16:30:02,53.349,-6.24373,1800
53.349,-6.24373,2021-05-12 17:00:02,53.3488,-6.24344,5400
53.3488,-6.24344,2021-05-12 18:30:02,53.3493,-6.2433,3600
53.3493,-6.2433,2021-05-12 19:30:02,53.3493,-6.24332,19800
53.3493,-6.24332,2021-05-13 01:00:02,53.3494,-6.24317,54000
53.3494,-6.24317,2021-05-13 16:00:02,53.346,-6.26259,14400
53.346,-6.26259,2021-05-13 20:00:02,53.3453,-6.30573,1800
53.3453,-6.30573,2021-05-13 20:30:02,53.3454,-6.30631,57600
53.3454,-6.30631,2021-05-14 12:30:02,53.3485,-6.26839,1802
53.3485,-6.26839,2021-05-14 13:00:04,53.3485,-6.2684,8998
53.3485,-6.2684,2021-05-14 15:30:02,53.3504,-6.25708,3600
53.3504,-6.25708,2021-05-14 16:30:02,53.3429,-6.24265,9003
53.3429,-6.24265,2021-05-14 19:00:05,53.3502,-6.25276,1797
53.3502,-6.25276,2021-05-14 19:30:02,53.3501,-6.25258,5400
53.3501,-6.25258,2021-05-14 21:00:02,53.3367,-6.27573,1800
53.3367,-6.27573,2021-05-14 21:30:02,53.337,-6.27633,28800
53.337,-6.27633,2021-05-15 05:30:02,53.3369,-6.2764,28801
53.3369,-6.2764,2021-05-15 13:30:03,53.3368,-6.27646,28802
53.3368,-6.27646,2021-05-15 21:30:05,53.337,-6.27598,28799
53.337,-6.27598,2021-05-16 05:30:04,53.337,-6.276,23401
53.337,-6.276,2021-05-16 12:00:05,53.3304,-6.26421,19799
53.3304,-6.26421,2021-05-16 17:30:04,53.3222,-6.23622,1797
53.3222,-6.23622,2021-05-16 18:00:01,53.321,-6.25723,9001
53.321,-6.25723,2021-05-16 20:30:02,53.3307,-6.23949,1799
53.3307,-6.23949,2021-05-16 21:00:01,53.3307,-6.23943,28803
