start_lat,start_long,time_since_last_journey,end_lat,end_long,time_at_current_location
0,0,2021-05-01 00:00:01,53.3798,-6.28867,0
53.3798,-6.28867,2021-05-01 00:00:01,53.3798,-6.28853,19802
53.3798,-6.28853,2021-05-01 05:30:03,53.3799,-6.28856,28801
53.3799,-6.28856,2021-05-01 13:30:04,53.3798,-6.2885,12601
53.3798,-6.2885,2021-05-01 17:00:05,53.3429,-6.23876,1797
53.3429,-6.23876,2021-05-01 17:30:02,53.3362,-6.27343,1800
53.3362,-6.27343,2021-05-01 18:00:02,53.3239,-6.27862,7199
53.3239,-6.27862,2021-05-01 20:00:01,53.3344,-6.29078,10801
53.3344,-6.29078,2021-05-01 23:00:02,53.3342,-6.29042,28800
53.3342,-6.29042,2021-05-02 07:00:02,53.3211,-6.25613,16199
53.3211,-6.25613,2021-05-02 11:30:01,53.3212,-6.25625,1811
53.3212,-6.25625,2021-05-02 12:00:12,53.3211,-6.25619,10789
53.3211,-6.25619,2021-05-02 15:00:01,53.3102,-6.25196,23403
53.3102,-6.25196,2021-05-02 21:30:04,53.3103,-6.25198,41398
53.3103,-6.25198,2021-05-03 09:00:02,53.3392,-6.26136,1799
53.3392,-6.26136,2021-05-03 09:30:01,53.3391,-6.26143,21605
53.3391,-6.26143,2021-05-03 15:30:06,53.3391,-6.26153,5404
53.3391,-6.26153,2021-05-03 17:00:10,53.3393,-6.26158,8992
53.3393,-6.26158,2021-05-03 19:30:02,53.3392,-6.26155,48600
53.3392,-6.26155,2021-05-04 09:00:02,53.3391,-6.26151,28802
53.3391,-6.26151,2021-05-04 17:00:04,53.336,-6.29782,8998
53.336,-6.29782,2021-05-04 19:30:02,53.336,-6.29789,28811
53.336,-6.29789,2021-05-05 03:30:13,53.3383,-6.27103,32389
53.3383,-6.27103,2021-05-06 12:30:02,53.308,-6.23664,1800
53.308,-6.23664,2021-05-06 13:00:02,53.308,-6.2369,3600
53.308,-6.2369,2021-05-06 14:00:02,53.3497,-6.27674,1804
53.3497,-6.27674,2021-05-06 14:30:06,53.308,-6.237,7196
53.308,-6.237,2021-05-06 16:30:02,53.3376,-6.27227,1801
53.3376,-6.27227,2021-05-06 17:00:03,53.3207,-6.28542,1799
53.3207,-6.28542,2021-05-06 17:30:02,53.3208,-6.28535,28800
53.3208,-6.28535,2021-05-07 01:30:02,53.3186,-6.30787,19799
53.3186,-6.30787,2021-05-07 07:00:01,53.3264,-6.25047,1805
53.3264,-6.25047,2021-05-07 07:30:06,53.3386,-6.27997,25196
53.3386,-6.27997,2021-05-07 14:30:02,53.3028,-6.28951,1800
53.3028,-6.28951,2021-05-07 15:00:02,53.3029,-6.2896,1800
53.3029,-6.2896,2021-05-07 15:30:02,53.3486,-6.29558,3607
53.3486,-6.29558,2021-05-07 16:30:09,53.3485,-6.29517,1793
53.3485,-6.29517,2021-05-07 17:00:02,53.3477,-6.27948,1800
53.3477,-6.27948,2021-05-07 17:30:02,53.3493,-6.26063,7200
53.3493,-6.26063,2021-05-07 19:30:02,53.349,-6.26053,1801
53.349,-6.26053,2021-05-07 20:00:03,53.3411,-6.26355,1799
53.3411,-6.26355,2021-05-07 20:30:02,53.3411,-6.2637,3600
53.3411,-6.2637,2021-05-07 21:30:02,53.3435,-6.24247,1800
53.3435,-6.24247,2021-05-07 22:00:02,53.343,-6.24216,28799
53.343,-6.24216,2021-05-08 06:00:01,53.343,-6.24226,28802
53.343,-6.24226,2021-05-08 14:00:03,53.3429,-6.2419,3605
53.3429,-6.2419,2021-05-08 15:00:08,53.3562,-6.24487,1794
53.3562,-6.24487,2021-05-08 15:30:02,53.3562,-6.24486,3600
53.3562,-6.24486,2021-05-08 16:30:02,53.2909,-6.12821,1800
53.2909,-6.12821,2021-05-08 17:00:02,53.2909,-6.12823,1800
53.2909,-6.12823,2021-05-08 17:30:02,53.3379,-6.23336,1800
53.3379,-6.23336,2021-05-08 18:00:02,53.3647,-6.27251,19800
53.3647,-6.27251,2021-05-08 23:30:02,53.3653,-6.27148,1800
53.3653,-6.27148,2021-05-09 00:00:02,53.3859,-6.26562,19800
53.3859,-6.26562,2021-05-09 05:30:02,53.3858,-6.2657,28800
53.3858,-6.2657,2021-05-09 13:30:02,53.3859,-6.26562,5400
53.3859,-6.26562,2021-05-09 15:00:02,53.3859,-6.26567,5401
53.3859,-6.26567,2021-05-09 16:30:03,53.3859,-6.26561,1804
53.3859,-6.26561,2021-05-09 17:00:07,53.3858,-6.26551,28795
53.3858,-6.26551,2021-05-10 01:00:02,53.3859,-6.26559,57600
53.3859,-6.26559,2021-05-10 17:00:02,53.3859,-6.2656,30600
53.3859,-6.2656,2021-05-11 01:30:02,53.3856,-6.26572,34199
53.3856,-6.26572,2021-05-11 11:00:01,53.3647,-6.22953,14401
53.3647,-6.22953,2021-05-11 15:00:02,53.3647,-6.22949,1800
53.3647,-6.22949,2021-05-11 15:30:02,53.3706,-6.2387,7203
53.3706,-6.2387,2021-05-11 17:30:05,53.3705,-6.23865,1799
53.3705,-6.23865,2021-05-11 18:00:04,53.3625,-6.23681,5401
53.3625,-6.23681,2021-05-11 19:30:05,53.3326,-6.27523,1797
53.3326,-6.27523,2021-05-11 20:00:02,53.3324,-6.27516,1800
53.3324,-6.27516,2021-05-11 20:30:02,53.3523,-6.28421,1800
53.3523,-6.28421,2021-05-11 21:00:02,53.3458,-6.27013,5400
53.3458,-6.27013,2021-05-11 22:30:02,53.3458,-6.27016,28802
53.3458,-6.27016,2021-05-12 06:30:04,53.3458,-6.27001,16198
53.3458,-6.27001,2021-05-12 11:00:02,53.3418,-6.30772,9000
53.3418,-6.30772,2021-05-12 13:30:02,53.3419,-6.30769,3600
53.3419,-6.30769,2021-05-12 14:30:02,53.3409,-6.27474,1800
53.3409,-6.27474,2021-05-12 15:00:02,53.3725,-6.22067,7200
53.3725,-6.22067,2021-05-12 17:00:02,53.3727,-6.22068,9000
53.3727,-6.22068,2021-05-12 19:30:02,53.3391,-6.27305,1799
53.3391,-6.27305,2021-05-12 20:00:01,53.3391,-6.27309,28801
53.3391,-6.27309,2021-05-13 04:00:02,53.3487,-6.26673,7203
53.3487,-6.26673,2021-05-13 06:00:05,53.3487,-6.26658,14397
53.3487,-6.26658,2021-05-13 10:00:02,53.3486,-6.26673,5405
53.3486,-6.26673,2021-05-13 11:30:07,53.3368,-6.27645,3595
53.3368,-6.27645,2021-05-13 12:30:02,53.3371,-6.27685,9000
53.3371,-6.27685,2021-05-13 15:00:02,53.3406,-6.25229,1800
53.3406,-6.25229,2021-05-13 15:30:02,53.3405,-6.25225,3600
53.3405,-6.25225,2021-05-13 16:30:02,53.3375,-6.27674,1809
53.3375,-6.27674,2021-05-13 17:00:11,53.3372,-6.27686,48591
53.3372,-6.27686,2021-05-14 06:30:02,53.3497,-6.2485,1800
53.3497,-6.2485,2021-05-14 07:00:02,53.3497,-6.2478,28800
53.3497,-6.2478,2021-05-14 15:00:02,53.3495,-6.24827,9004
53.3495,-6.24827,2021-05-14 17:30:06,53.3372,-6.27245,1796
53.3372,-6.27245,2021-05-14 18:00:02,53.3465,-6.26782,3603
53.3465,-6.26782,2021-05-14 19:00:05,53.3509,-6.26337,46797
53.3509,-6.26337,2021-05-15 08:00:02,53.339,-6.27256,1800
53.339,-6.27256,2021-05-15 08:30:02,53.3385,-6.27212,1800
53.3385,-6.27212,2021-05-15 09:00:02,53.3391,-6.27244,19800
53.3391,-6.27244,2021-05-15 14:30:02,53.3397,-6.27388,7200
53.3397,-6.27388,2021-05-15 16:30:02,53.3482,-6.29416,14400
53.3482,-6.29416,2021-05-15 20:30:02,53.3483,-6.29411,28802
53.3483,-6.29411,2021-05-16 04:30:04,53.347,-6.26339,23407
53.347,-6.26339,2021-05-16 11:00:11,53.3622,-6.23693,16191
53.3622,-6.23693,2021-05-16 15:30:02,53.3292,-6.23172,3600
53.3292,-6.23172,2021-05-16 16:30:02,53.3292,-6.23179,1804
53.3292,-6.23179,2021-05-16 17:00:06,53.3022,-6.17932,12596
53.3022,-6.17932,2021-05-16 20:30:02,53.2941,-6.13139,55800
53.2941,-6.13139,2021-05-17 12:00:02,53.2937,-6.13209,16200
53.2937,-6.13209,2021-05-17 16:30:02,53.2948,-6.13443,1805
53.2948,-6.13443,2021-05-17 17:00:07,53.2949,-6.13416,28794
