0,0,2021-05-01 00:00:01,53.3227,-6.23022,0
53.3227,-6.23022,2021-05-01 00:00:01,53.3227,-6.23025,19802
53.3227,-6.23025,2021-05-01 05:30:03,53.3228,-6.23011,30603
53.3228,-6.23011,2021-05-01 14:00:06,53.3227,-6.23023,57596
53.3227,-6.23023,2021-05-02 06:00:02,53.3227,-6.23044,23406
53.3227,-6.23044,2021-05-02 12:30:08,53.3227,-6.2301,5394
53.3227,-6.2301,2021-05-02 14:00:02,53.3374,-6.2298,12608
53.3374,-6.2298,2021-05-02 17:30:10,53.3374,-6.22982,28792
53.3374,-6.22982,2021-05-03 01:30:02,53.3374,-6.22986,28799
53.3374,-6.22986,2021-05-03 09:30:01,53.3374,-6.22989,34208
53.3374,-6.22989,2021-05-03 19:00:09,53.3373,-6.22986,28793
53.3373,-6.22986,2021-05-04 03:00:02,53.3374,-6.22989,28800
53.3374,-6.22989,2021-05-04 11:00:02,53.342,-6.26427,28799
53.342,-6.26427,2021-05-04 19:00:01,53.342,-6.26436,28801
53.342,-6.26436,2021-05-05 03:00:02,53.3429,-6.26407,28800
53.3429,-6.26407,2021-05-05 11:00:02,53.334,-6.24508,7200
53.334,-6.24508,2021-05-05 13:00:02,53.3343,-6.24463,84600
53.3343,-6.24463,2021-05-06 12:30:02,53.3333,-6.2166,5400
53.3333,-6.2166,2021-05-06 14:00:02,53.3406,-6.2364,1804
53.3406,-6.2364,2021-05-06 14:30:06,53.3406,-6.23639,28796
53.3406,-6.23639,2021-05-06 22:30:02,53.3406,-6.23645,28801
53.3406,-6.23645,2021-05-07 06:30:03,53.3407,-6.23652,5399
53.3407,-6.23652,2021-05-07 08:00:02,53.334,-6.25755,1799
53.334,-6.25755,2021-05-07 08:30:01,53.3341,-6.25725,28808
53.3341,-6.25725,2021-05-07 16:30:09,53.3389,-6.23681,1793
53.3389,-6.23681,2021-05-07 17:00:02,53.3337,-6.24743,3600
53.3337,-6.24743,2021-05-07 18:00:02,53.334,-6.24745,28800
53.334,-6.24745,2021-05-08 02:00:02,53.334,-6.24739,28807
53.334,-6.24739,2021-05-08 10:00:09,53.3334,-6.24764,17999
53.3334,-6.24764,2021-05-08 15:00:08,53.3246,-6.25368,1794
53.3246,-6.25368,2021-05-08 15:30:02,53.3219,-6.23569,3600
53.3219,-6.23569,2021-05-08 16:30:02,53.3222,-6.23617,28800
53.3222,-6.23617,2021-05-09 00:30:02,53.3218,-6.23591,48600
53.3218,-6.23591,2021-05-09 14:00:02,53.3609,-6.2736,3600
53.3609,-6.2736,2021-05-09 15:00:02,53.3601,-6.27693,3599
53.3601,-6.27693,2021-05-09 16:00:01,53.3602,-6.27711,10801
53.3602,-6.27711,2021-05-09 19:00:02,53.3609,-6.27249,1808
53.3609,-6.27249,2021-05-09 19:30:10,53.3389,-6.24416,1792
