0,0,2021-05-01 00:00:01,53.38,-6.17713,0
53.38,-6.17713,2021-05-01 00:00:01,53.3803,-6.17708,45007
53.3803,-6.17708,2021-05-02 12:30:08,53.3803,-6.17702,7204
53.3803,-6.17702,2021-05-02 14:30:12,53.3441,-6.23526,14390
53.3441,-6.23526,2021-05-02 18:30:02,53.3156,-6.20995,68403
53.3156,-6.20995,2021-05-04 13:30:05,53.3146,-6.20945,3598
53.3146,-6.20945,2021-05-04 14:30:03,53.3375,-6.26635,1799
53.3375,-6.26635,2021-05-04 15:00:02,53.345,-6.27262,12604
53.345,-6.27262,2021-05-04 18:30:06,53.3555,-6.26479,3596
53.3555,-6.26479,2021-05-04 19:30:02,53.3554,-6.26487,37800
53.3554,-6.26487,2021-05-05 06:00:02,53.3499,-6.25429,1800
53.3499,-6.25429,2021-05-05 06:30:02,53.3498,-6.25398,30600
53.3498,-6.25398,2021-05-05 15:00:02,53.3564,-6.27057,1800
53.3564,-6.27057,2021-05-05 15:30:02,53.3564,-6.27051,63002
53.3564,-6.27051,2021-05-06 09:00:04,53.3628,-6.25862,25197
53.3628,-6.25862,2021-05-06 16:00:01,53.3693,-6.17639,1801
53.3693,-6.17639,2021-05-06 16:30:02,53.3694,-6.1765,3600
53.3694,-6.1765,2021-05-07 17:30:02,53.3691,-6.17592,5400
53.3691,-6.17592,2021-05-07 19:00:02,53.3971,-6.13415,82800
53.3971,-6.13415,2021-05-08 18:00:02,53.3971,-6.13418,59405
53.3971,-6.13418,2021-05-09 10:30:07,53.3883,-6.06371,1798
53.3883,-6.06371,2021-05-09 11:00:05,53.3884,-6.06382,57596
53.3884,-6.06382,2021-05-10 03:00:01,53.3884,-6.06381,23405
53.3884,-6.06381,2021-05-10 09:30:06,53.3884,-6.06379,25196
53.3884,-6.06379,2021-05-12 16:30:02,53.3854,-6.06504,5400
53.3854,-6.06504,2021-05-12 18:00:02,53.3855,-6.06499,48607
53.3855,-6.06499,2021-05-14 07:30:09,53.3888,-6.07349,1798
53.3888,-6.07349,2021-05-14 08:00:07,53.3728,-6.26824,23395
53.3728,-6.26824,2021-05-14 14:30:02,53.3727,-6.26823,28807
53.3727,-6.26823,2021-05-14 22:30:09,53.3726,-6.26837,66596
53.3726,-6.26837,2021-05-15 17:00:05,53.3726,-6.26819,28797
53.3726,-6.26819,2021-05-16 01:00:02,53.3726,-6.26812,54000
53.3726,-6.26812,2021-05-16 16:00:02,53.3702,-6.26391,5402
53.3702,-6.26391,2021-05-16 17:30:04,53.3702,-6.26368,28798
53.3702,-6.26368,2021-05-17 01:30:02,53.3702,-6.26374,28800
53.3702,-6.26374,2021-05-17 09:30:02,53.3702,-6.2638,28800
53.3702,-6.2638,2021-05-17 17:30:02,53.3511,-6.26355,3604
53.3511,-6.26355,2021-05-17 18:30:06,53.3568,-6.23275,1797
53.3568,-6.23275,2021-05-17 19:00:03,53.3567,-6.23284,43204
