0,0,2021-05-01 00:00:01,53.3139,-6.24686,0
53.3139,-6.24686,2021-05-01 00:00:01,53.3139,-6.2467,39600
53.3139,-6.2467,2021-05-01 11:00:01,53.2906,-6.24521,1801
53.2906,-6.24521,2021-05-01 11:30:02,53.2906,-6.24514,7202
53.2906,-6.24514,2021-05-01 13:30:04,53.3083,-6.25572,3601
53.3083,-6.25572,2021-05-01 14:30:05,53.3195,-6.26183,3609
53.3195,-6.26183,2021-05-01 15:30:14,53.3195,-6.26174,8988
53.3195,-6.26174,2021-05-01 18:00:02,53.3053,-6.2371,1803
53.3053,-6.2371,2021-05-01 18:30:05,53.3316,-6.26117,3600
53.3316,-6.26117,2021-05-01 19:30:05,53.3316,-6.26132,28797
53.3316,-6.26132,2021-05-02 03:30:02,53.3223,-6.23614,16200
53.3223,-6.23614,2021-05-02 08:00:02,53.325,-6.21837,3600
53.325,-6.21837,2021-05-02 09:00:02,53.3251,-6.21828,5400
53.3251,-6.21828,2021-05-02 10:30:02,53.3168,-6.21878,1803
53.3168,-6.21878,2021-05-02 11:00:05,53.3303,-6.25907,1796
53.3303,-6.25907,2021-05-02 11:30:01,53.3368,-6.24301,7203
53.3368,-6.24301,2021-05-02 13:30:04,53.3365,-6.24318,1798
53.3365,-6.24318,2021-05-02 14:00:02,53.3368,-6.2359,3599
53.3368,-6.2359,2021-05-02 15:00:01,53.3401,-6.2236,9009
53.3401,-6.2236,2021-05-02 17:30:10,53.3402,-6.22362,28792
53.3402,-6.22362,2021-05-03 01:30:02,53.34,-6.22358,28799
53.34,-6.22358,2021-05-03 09:30:01,53.3402,-6.22365,28800
53.3402,-6.22365,2021-05-03 17:30:01,53.3401,-6.22363,28801
53.3401,-6.22363,2021-05-04 01:30:02,53.3401,-6.22362,18000
53.3401,-6.22362,2021-05-04 06:30:02,53.3368,-6.26296,1807
53.3368,-6.26296,2021-05-04 07:00:09,53.3368,-6.26315,18005
53.3368,-6.26315,2021-05-04 12:00:14,53.3474,-6.26826,1792
53.3474,-6.26826,2021-05-04 12:30:06,53.3406,-6.30981,1796
53.3406,-6.30981,2021-05-04 13:00:02,53.3422,-6.30812,32400
53.3422,-6.30812,2021-05-04 22:00:02,53.3422,-6.30835,28800
53.3422,-6.30835,2021-05-05 06:00:02,53.3421,-6.30809,1800
53.3421,-6.30809,2021-05-05 06:30:02,53.3284,-6.20875,1802
53.3284,-6.20875,2021-05-05 07:00:04,53.3446,-6.25211,12602
53.3446,-6.25211,2021-05-05 10:30:06,53.3429,-6.24706,5396
53.3429,-6.24706,2021-05-05 12:00:02,53.3436,-6.24684,19800
53.3436,-6.24684,2021-05-05 17:30:02,53.3364,-6.21847,1800
53.3364,-6.21847,2021-05-05 18:00:02,53.3363,-6.21846,28800
53.3363,-6.21846,2021-05-06 02:00:02,53.3359,-6.22025,14403
53.3359,-6.22025,2021-05-06 06:00:05,53.3324,-6.26489,16197
53.3324,-6.26489,2021-05-10 10:30:02,53.3408,-6.26301,5402
53.3408,-6.26301,2021-05-10 12:00:04,53.3406,-6.26357,28798
53.3406,-6.26357,2021-05-10 20:00:02,53.3407,-6.26329,28800
53.3407,-6.26329,2021-05-11 04:00:02,53.3406,-6.2634,27000
53.3406,-6.2634,2021-05-11 11:30:02,53.3473,-6.26603,5400
53.3473,-6.26603,2021-05-11 13:00:02,53.3474,-6.266,28800
53.3474,-6.266,2021-05-11 21:00:02,53.3472,-6.266,28800
53.3472,-6.266,2021-05-12 05:00:02,53.3473,-6.26595,5402
53.3473,-6.26595,2021-05-12 06:30:04,53.3477,-6.25879,1800
53.3477,-6.25879,2021-05-12 07:00:04,53.3357,-6.24246,1798
53.3357,-6.24246,2021-05-12 07:30:02,53.3357,-6.24257,28800
53.3357,-6.24257,2021-05-12 15:30:02,53.3457,-6.25899,1807
53.3457,-6.25899,2021-05-12 16:00:09,53.3321,-6.26693,12593
53.3321,-6.26693,2021-05-12 19:30:02,53.3401,-6.27915,12600
53.3401,-6.27915,2021-05-12 23:00:02,53.3476,-6.24319,27000
53.3476,-6.24319,2021-05-13 06:30:02,53.3477,-6.24306,28807
